"","county","reporting_unit","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010"
"1647","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-177-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",123,96,9,71,3887,41.1371237458194,32.1070234113712,3.01003344481605,23.7458193979933,0,466,0,0.213663457129757,0.0279688216414489,0.0600858369098712,0,2181,0.00643776824034335,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1648","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-178-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",110,50,11,37,2704,52.8846153846154,24.0384615384615,5.28846153846154,17.7884615384615,0,349,0,0.207491082045184,0.0273483947681332,0.0573065902578797,0,1682,0.0143266475644699,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1649","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-179-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",113,63,6,56,3094,47.4789915966387,26.4705882352941,2.52100840336134,23.5294117647059,0,369,0,0.200870985302123,0.0255851932498639,0.046070460704607,0,1837,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1650","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-180-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",85,73,10,39,2691,41.0628019323672,35.2657004830918,4.83091787439614,18.8405797101449,0,239,0,0.191353082465973,0.0264211369095276,0.154811715481172,0.00418410041841004,1249,0.00418410041841004,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1651","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-181-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",156,112,23,75,4758,42.6229508196721,30.6010928961749,6.28415300546448,20.4918032786885,0,543,0,0.30660643704122,0.018068887634105,0.340699815837937,0,1771,0.00736648250460405,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1652","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-182-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",113,72,10,54,3237,45.3815261044177,28.9156626506024,4.01606425702811,21.6867469879518,0,312,0,0.178694158075601,0.0194730813287514,0.105769230769231,0.00641025641025641,1746,0.0288461538461538,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1653","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-183-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",171,124,7,79,4953,44.8818897637795,32.5459317585302,1.83727034120735,20.7349081364829,0,382,0,0.171070309001343,0.0197044334975369,0.107329842931937,0,2233,0.0130890052356021,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1654","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-184-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",126,105,12,90,4329,37.8378378378378,31.5315315315315,3.6036036036036,27.027027027027,0,372,0,0.20173535791757,0.0200650759219089,0.123655913978495,0,1844,0.00806451612903226,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1655","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-185-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",169,141,12,91,5369,40.9200968523002,34.1404358353511,2.90556900726392,22.0338983050847,0,361,0,0.148559670781893,0.0172839506172839,0.138504155124654,0.00554016620498615,2430,0.0110803324099723,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1656","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-186-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",247,181,9,93,6890,46.6037735849057,34.1509433962264,1.69811320754717,17.5471698113208,0,360,0,0.162162162162162,0.0207207207207207,0.166666666666667,0,2220,0.0166666666666667,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1657","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-187-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",34,21,4,17,988,44.7368421052632,27.6315789473684,5.26315789473684,22.3684210526316,0,43,0,0.088659793814433,0.022680412371134,0.0930232558139535,0,485,0.0232558139534884,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1658","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-188-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",29,41,0,18,1144,32.9545454545455,46.5909090909091,0,20.4545454545455,0,64,0,0.121673003802281,0.0190114068441065,0.125,0,526,0.03125,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1659","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-189-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",15,16,3,15,637,30.6122448979592,32.6530612244898,6.12244897959184,30.6122448979592,0,157,0,0.211021505376344,0.0295698924731183,0.089171974522293,0,744,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1660","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-190-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",85,73,6,32,2548,43.3673469387755,37.2448979591837,3.06122448979592,16.3265306122449,0,86,0,0.0496249278707444,0.0178880553952683,0.0813953488372093,0,1733,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1661","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-191-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",56,62,5,16,1807,40.2877697841727,44.6043165467626,3.59712230215827,11.5107913669065,0,22,0,0.0171339563862928,0.00856697819314642,0.0909090909090909,0,1284,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1662","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-192-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",46,70,3,17,1768,33.8235294117647,51.4705882352941,2.20588235294118,12.5,0,43,0,0.0267579340385812,0.00995644057249533,0.13953488372093,0,1607,0.0465116279069767,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1663","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-193-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",20,0,3,8,403,64.5161290322581,0,9.67741935483871,25.8064516129032,0,135,0,0.135678391959799,0.0241206030150754,0.0592592592592593,0,995,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1664","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-194-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",20,8,2,5,455,57.1428571428571,22.8571428571429,5.71428571428571,14.2857142857143,0,86,0,0.110397946084724,0.0154043645699615,0.13953488372093,0,779,0.0348837209302326,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1665","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-195-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",9,4,1,18,416,28.125,12.5,3.125,56.25,1,92,0,0.124492557510149,0.0216508795669824,0.0760869565217391,0,739,0.0108695652173913,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1666","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-196-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",30,6,5,15,728,53.5714285714286,10.7142857142857,8.92857142857143,26.7857142857143,0,124,0,0.0971025841816758,0.00939702427564605,0.129032258064516,0.00806451612903226,1277,0.0161290322580645,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1667","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-197-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",9,2,2,8,273,42.8571428571429,9.52380952380952,9.52380952380952,38.0952380952381,0,90,0,0.160142348754448,0.0106761565836299,0.0333333333333333,0,562,0,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1668","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-198-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",27,9,3,17,728,48.2142857142857,16.0714285714286,5.35714285714286,30.3571428571429,0,172,0,0.131901840490798,0.0199386503067485,0.0872093023255814,0,1304,0.0290697674418605,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
"1669","MILWAUKEE","CITY-OF-MILWAUKEE-WARD-199-MILWAUKEE","CITY OF MILWAUKEE MILWAUKEE","CITY OF MILWAUKEE",4,8,10,7,377,13.7931034482759,27.5862068965517,34.4827586206897,24.1379310344828,0,190,0,0.236612702366127,0.0224159402241594,0.0631578947368421,0,803,0.00526315789473684,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641
