"","MCD_FIPS","geoid","pop","percap_inc_2015","med_inc_15older","unemp_1864_perc","bach_perc","male_perc","age_med","white_perc","black_perc","asian_perc","hisp_perc","native_perc","pov_perc","stamps_perc","house_size_ave","muni_county_2016","hindi","muni.area","muni.dense"
"101","5500739425","06000US5500739425",280,28006,24659,6.21468926553672,18.8235294117647,53.5714285714286,53,97.1428571428571,0,0,0,1.42857142857143,6.42857142857143,11.3475177304965,1.99,"TOWN OF KEYSTONE BAYFIELD","4028",93.540688520641,2.99334978636825
"102","5500744275","06000US5500744275",244,23523,22014,6.33802816901408,22.962962962963,47.9508196721311,55.6,99.5901639344262,0,0,4.0983606557377,0,13.6363636363636,10,2.03,"TOWN OF LINCOLN BAYFIELD","4030",93.0417925376934,2.62247741950103
"103","5500749900","06000US5500749900",76,17603,NA,11.3636363636364,4.8780487804878,59.2105263157895,31.2,88.1578947368421,0,0,0,11.8421052631579,5.79710144927536,12.1212121212121,2.3,"VILLAGE OF MASON BAYFIELD","4151",1.84331397512271,41.2300894072811
"104","5500749925","06000US5500749925",362,19788,24625,5.41871921182266,9.71428571428571,57.182320441989,33,95.3038674033149,0,0,11.0497237569061,2.48618784530387,15.850144092219,19.8412698412698,2.87,"TOWN OF MASON BAYFIELD","4032",92.6612064273846,3.90670501666398
"105","5500755375","06000US5500755375",255,40157,24762,5.55555555555556,44.3396226415094,52.5490196078431,66.9,100,0,0,1.17647058823529,0,7.45098039215686,3.40136054421769,1.73,"TOWN OF NAMAKAGON BAYFIELD","4034",187.231336211726,1.36195150426978
"106","5500760275","06000US5500760275",136,31540,23036,3.94736842105263,24.3243243243243,55.8823529411765,49.8,92.6470588235294,3.67647058823529,0,2.20588235294118,0.735294117647059,8.27067669172932,15.7142857142857,1.94,"TOWN OF ORIENTA BAYFIELD","4036",140.830481962056,0.965700025344244
"107","5500760775","06000US5500760775",496,20839,23804,4.98338870431894,19.7183098591549,48.5887096774194,46,97.1774193548387,0,0,0,0.201612903225806,7.83505154639175,11.3861386138614,2.46,"TOWN OF OULU BAYFIELD","4038",91.9912376725696,5.39181787906197
"108","5500762700","06000US5500762700",237,22453,25139,2.34375,23.5772357723577,52.7426160337553,46.5,92.8270042194093,1.26582278481013,0,4.64135021097046,0,4.65116279069767,2.29885057471264,2.72,"TOWN OF PILSEN BAYFIELD","4040",91.0695140868533,2.60240764844723
"109","5500764512","06000US5500764512",370,28736,23542,2.5,29.9435028248588,51.3513513513513,58.4,99.1891891891892,0,0,4.86486486486486,0,13.1147540983607,9.49720670391061,2.07,"TOWN OF PORT WING BAYFIELD","4042",121.319650933998,3.04979446570689
"110","5500770300","06000US5500770300",1262,16049,19549,9.48051948051948,17.5193798449612,47.2266244057052,33.1,18.8589540412044,0.158478605388273,2.13946117274168,0.63391442155309,74.405705229794,27.9731993299832,32.8421052631579,2.63,"TOWN OF RUSSELL BAYFIELD","4046",98.5734270494891,12.8026389847074
"111","5500780750","06000US5500780750",212,24135,27321,9.44881889763779,17.2131147540984,46.6981132075472,48.5,94.3396226415094,0,0.471698113207547,0,2.35849056603774,14.3540669856459,10.8695652173913,2.3,"TOWN OF TRIPP BAYFIELD","4048",90.737260792681,2.33641613321768
"112","5500783525","06000US5500783525",2094,24766,24078,5.51053484602917,35.1446099912358,53.7249283667622,46.6,90.639923591213,0.191021967526266,0.620821394460363,1.24164278892073,5.396370582617,17.9434447300771,19.9801192842942,1.99,"CITY OF WASHBURN BAYFIELD","4291",2.95697528907548,708.156070068041
"113","5500783550","06000US5500783550",532,29995,32955,4.65116279069767,40.1234567901235,47.7443609022556,51.6,91.9172932330827,0,0,0.75187969924812,4.32330827067669,8.58283433133733,10.4545454545455,2.42,"TOWN OF WASHBURN BAYFIELD","4050",221.18821404194,2.40519144432861
"114","5500901150","06000US5500901150",13947,30365,33848,2.83508585119127,34.3786295005807,54.0761454076145,40.5,86.0686886068689,5.67864056786406,2.34459023445902,4.77522047752205,2.43780024378002,4.84149855907781,4.5643153526971,2.38,"VILLAGE OF ALLOUEZ BROWN","5102",0.835222667936166,16698.5410423103
"115","5500901150","06000US5500901150",13947,30365,33848,2.83508585119127,34.3786295005807,54.0761454076145,40.5,86.0686886068689,5.67864056786406,2.34459023445902,4.77522047752205,2.43780024378002,4.84149855907781,4.5643153526971,2.38,"VILLAGE OF ALLOUEZ BROWN","5102",0.835222667936166,16698.5410423103
"116","5500901150","06000US5500901150",13947,30365,33848,2.83508585119127,34.3786295005807,54.0761454076145,40.5,86.0686886068689,5.67864056786406,2.34459023445902,4.77522047752205,2.43780024378002,4.84149855907781,4.5643153526971,2.38,"VILLAGE OF ALLOUEZ BROWN","5102",0.835222667936166,16698.5410423103
"117","5500901150","06000US5500901150",13947,30365,33848,2.83508585119127,34.3786295005807,54.0761454076145,40.5,86.0686886068689,5.67864056786406,2.34459023445902,4.77522047752205,2.43780024378002,4.84149855907781,4.5643153526971,2.38,"VILLAGE OF ALLOUEZ BROWN","5102",0.835222667936166,16698.5410423103
"118","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"119","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"120","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"121","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"122","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"123","5500903425","06000US5500903425",17082,30691,29439,5.66285392837052,25.8307139649753,49.5492331108769,41,90.200210748156,1.64500643952699,3.37197049525817,2.31237560004683,1.97283690434375,9.88468890670284,11.2920592193809,2.26,"VILLAGE OF ASHWAUBENON BROWN","5104",7.14622703696052,2390.35226723855
"124","5500906350","06000US5500906350",15048,28772,28438,3.41825902335456,26.2743225498388,49.6810207336523,37.4,87.8322700691122,0.332270069112174,4.65842636895268,8.8782562466773,0.0730994152046784,13.2283245051575,13.7150047184649,2.36,"VILLAGE OF BELLEVUE BROWN","5106",4.88860683311272,3078.17758999827
"125","5500906350","06000US5500906350",15048,28772,28438,3.41825902335456,26.2743225498388,49.6810207336523,37.4,87.8322700691122,0.332270069112174,4.65842636895268,8.8782562466773,0.0730994152046784,13.2283245051575,13.7150047184649,2.36,"VILLAGE OF BELLEVUE BROWN","5106",4.88860683311272,3078.17758999827
"126","5500919700","06000US5500919700",2080,25252,25911,3.58034970857619,17.9816513761468,48.7980769230769,37.7,96.9230769230769,0.240384615384615,0,1.34615384615385,1.10576923076923,10.8629441624365,13.0483689538808,2.34,"VILLAGE OF DENMARK BROWN","5116",2.56080512095543,812.244548786264
"127","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"128","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"129","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"130","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"131","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"132","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"133","5500919775","06000US5500919775",24366,28156,30706,4.84478503701779,30.5669342946092,47.6442583928425,35.7,91.4101617007305,2.38857424279734,1.78527456291554,4.30517934827218,1.30509726668308,7.23777212326831,8.8587132234077,2.42,"CITY OF DE PERE BROWN","5216",1.2680653180305,19215.0985075785
"134","5500922225","06000US5500922225",1431,31551,35857,2.06825232678387,14.6853146853147,52.4807826694619,43.2,100,0,0,2.09643605870021,0,7.43682310469314,4.32220039292731,2.81,"TOWN OF EATON BROWN","5010",26.209354797052,54.598825918483
"135","5500929550","06000US5500929550",1240,26510,31466,7.48730964467005,18.4767277856135,50.9677419354839,42.9,99.3548387096774,0,0.241935483870968,0.403225806451613,0,12.2349102773246,6.88073394495413,2.84,"TOWN OF GLENMORE BROWN","5012",56.3783195183558,21.9942703257815
"136","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"137","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"138","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"139","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"140","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"141","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"142","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"143","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"144","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"145","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"146","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"147","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"148","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"149","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"150","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"151","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"152","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"153","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"154","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"155","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"156","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"157","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"158","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"159","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"160","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"161","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
"162","5500931000","06000US5500931000",104847,23552,24251,5.63195609086751,21.5702070783822,49.4282144458115,33.8,79.1858613026601,3.63100517897508,4.31008994058008,13.9813251690559,3.26094213472965,19.0163968280192,18.9207714852983,2.4,"CITY OF GREEN BAY BROWN","5231",4.19556364428832,24989.9677109498
