"","X","county","year","dem.vote","dem.vote.perc","rep.vote","rep.vote.perc","oth.vote","oth.vote.perc","num.diff","perc.diff","winning.party","winner","turnout","turnout.perc","total.voting.age","dem.change","rep.change","oth.change","turnout.change","swing.num","swing.perc","swing.turnout","swing.turnout.perc","dem.wins","mostly.dem","dem.2016","most.turnout.drop","most.turnout.drop.1","use.machines.prop","machine.most.used","all.machines","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","X._collegedegreepersons25._2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010"
"304",304,"Douglas",2000,13593,62.6232378144292,6930,31.9266562240855,1183,5.4501059614853,-6663,-30.6965815903437,"Dem","Gore",21706,62.2537069435283,34867,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",1,"Dominion","Mostly optical scanners","27136","81.75%","11,342","9,657",1186,"22,185",1685,"-23.69%","25.33%","263.80%","-3.10%","51.12%","43.53%","5.35%","0.75%",1,0,1,"14,863","7,705","326","22,894","64.92%","33.66%","1.42%","0.75%",1,1,43698,34521,44159,21,93.1,1.2,414,92.1,31794,2727,21.7,7491,11.7,76.8,3.6,45418,33.9
"305",305,"Dunn",2000,9172,47.4495602690119,8911,46.0993274702535,1247,6.45111226073461,-261,-1.35023279875841,"Dem","Gore",19330,55.3487573015691,34924,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.733333333333333,"Dominion","Some or no optical scanners","26463","83.24%","9,025","11,487",1517,"22,029",-2462,"-20.25%","12.35%","235.62%","0.17%","40.97%","52.14%","6.89%","0.75%",0,1,2,"11,316","10,224","452","21,992","51.46%","46.49%","2.06%","0.72%",1,2,44305,35400,43857,20.1,94.9,0.6,212,93.5,33099,2301,24.7,8744,14.4,155.8,3,48893,51.6
"306",306,"Eau Claire",2000,24078,50.2934725848564,20921,43.6992167101828,2876,6.00731070496083,-3157,-6.59425587467364,"Dem","Gore",47875,60.8995967588058,78613,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",1,"Dominion","Mostly optical scanners","65486","82.58%","27,271","23,301",3508,"54,080",3970,"-11.07%","0.19%","296.83%","-1.32%","50.43%","43.09%","6.49%","1.84%",1,0,2,"30,666","23,256","884","54,806","55.95%","42.43%","1.61%","1.79%",1,2,101564,80642,98736,20.6,93.1,1,806,91.4,73707,6935,31,24999,10.6,91.4,2.2,48090,154.8
"307",307,"Florence",2000,816,33.9293139293139,1528,63.5343035343035,61,2.53638253638254,712,29.6049896049896,"Rep","Bush",2405,66.6020492938244,3611,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no optical scanners","3025","87.64%","666","1,897",88,"2651",-1231,"-30.12%","15.32%","225.93%","0.99%","25.12%","71.56%","3.32%","0.09%",0,0,2,"953","1,645","27","2,625","36.30%","62.67%","1.03%","0.09%",0,2,4481,3769,4423,15.9,97.1,0.4,15,96.3,3629,139,14.5,546,26,240.8,5.9,47960,9.1
"308",308,"Fond du Lac",2000,18181,39.0242331880916,26548,56.9834081006246,1860,3.99235871128378,8367,17.959174912533,"Rep","Bush",46589,58.8192962743192,79207,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","59492","85.88%","17,391","31,044",2659,"51,094",-13653,"-22.29%","2.27%","298.05%","-4.32%","34.04%","60.76%","5.20%","1.74%",0,0,1,"22,379","30,355","668","53,402","41.91%","56.84%","1.25%","1.74%",0,2,101759,79474,101633,21.9,95.4,1.5,1192,91.1,72401,7073,20,15895,10.2,60.7,4,53820,141.2
"309",309,"Forest",2000,2158,45.7591178965225,2404,50.9754028837998,154,3.26547921967769,246,5.21628498727735,"Rep","Bush",4716,65.41822721598,7209,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no optical scanners","5730","78.66%","1,583","2,787",137,"4,507",-1204,"-34.72%","28.31%","168.63%","-3.03%","35.12%","61.84%","3.04%","0.15%",0,1,2,"2,425","2,172","51","4,648","52.17%","46.73%","1.10%","0.15%",1,2,9127,7238,9304,20.7,81.7,1,72,80.9,5855,1382,12.2,883,4.2,80.9,7.2,39963,9.2
"310",310,"Grant",2000,10691,48.6928402259064,10240,46.6387320094735,1025,4.66842776462015,-451,-2.05410821643287,"Dem","Gore",21956,53.9618560755014,40688,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.192307692307692,"ES&S","Some or no optical scanners","29547","81.40%","10,047","12,347",1657,"24,051",-2300,"-26.09%","20.40%","315.29%","-0.81%","41.77%","51.34%","6.89%","0.82%",0,1,2,"13,594","10,255","399","24,248","56.06%","42.29%","1.65%","0.79%",1,2,51829,41100,51208,20.7,97,1.2,493,95.8,39374,1726,19.1,7850,22.8,79.8,4.2,46963,44.7
"311",311,"Green",2000,7863,51.4728986645719,6790,44.4488085886358,623,4.07829274679235,-1073,-7.0240900759361,"Dem","Gore",15276,54.5162556653938,28021,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",1,"ES&S","Mostly optical scanners","21670","86.71%","9,121","8,693",977,"18,791",428,"-18.61%","10.64%","277.22%","-2.75%","48.54%","46.26%","5.20%","0.64%",1,0,1,"11,206","7,857","259","19,322","58.00%","40.66%","1.34%","0.63%",1,2,37063,28427,36842,23.3,97.6,0.6,171,94.9,26978,1450,20.6,5856,18.6,158.2,3.9,55584,63.1
"312",312,"Green Lake",2000,3301,36.2468430877347,5451,59.8550565499067,355,3.89810036235863,2150,23.608213462172,"Rep","Bush",9107,61.6587677725118,14770,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.5625,"ES&S","Some or no optical scanners","11154","83.51%","2,700","6,210",405,"9,315",-3510,"-28.82%","7.40%","305.00%","-3.72%","28.99%","66.67%","4.35%","0.32%",0,0,2,"3,793","5,782","100","9,675","39.20%","59.76%","1.03%","0.32%",0,2,18836,14523,19051,22.9,97.6,0.6,87,93.3,13550,973,16.6,2411,13.9,155.5,5,46994,54.5
"313",313,"Iowa",2000,5842,55.421686746988,4221,40.0436391234228,478,4.53467412958922,-1621,-15.3780476235651,"Dem","Gore",10541,58.8718235129852,17905,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",0.16,"ES&S","Some or no optical scanners","14415","84.10%","6,669","4,809",645,"12,123",1860,"-17.72%","12.18%","354.23%","-3.28%","55.01%","39.67%","5.32%","0.41%",1,0,2,"8,105","4,287","142","12,534","64.66%","34.20%","1.13%","0.41%",1,2,23825,18178,23687,23.7,97.8,0.5,91,96.3,17506,673,21.7,3945,26,192.6,3.6,55659,31.1
"314",314,"Iron",2000,1620,46.1933276304534,1734,49.4439692044482,153,4.36270316509837,114,3.25064157399486,"Rep","Bush",3507,71.6445352400409,4895,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no optical scanners","4259","81.64%","1,273","2,090",114,"3,477",-817,"-28.64%","16.76%","96.55%","-4.27%","36.61%","60.11%","3.28%","0.12%",0,0,2,"1,784","1,790","58","3,632","49.12%","49.28%","1.60%","0.12%",0,2,5917,4976,5916,15.9,97.3,0.2,10,96.8,4817,159,20.8,1035,30.2,484,3.8,39051,7.8
"315",315,"Jackson",2000,4380,52.0375430676013,3670,43.6022335749079,367,4.36022335749079,-710,-8.43530949269337,"Dem","Gore",8417,52.8009535160906,15941,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.037037037037037,"ES&S","Some or no optical scanners","11091","82.97%","3,821","4,907",474,"9,202",-1086,"-27.88%","25.82%","312.17%","-1.19%","41.52%","53.33%","5.15%","0.31%",0,1,2,"5,298","3,900","115","9,313","56.89%","41.88%","1.23%","0.30%",1,2,20652,15985,20449,22.6,88.9,2.1,336,86.8,13875,2110,14.8,2366,6.6,41.3,5.8,44149,20.7
"316",316,"Jefferson",2000,15203,42.1147400204992,19204,53.1981495332281,1692,4.68711044627275,4001,11.0834095127289,"Rep","Bush",36099,56.2097100682009,64222,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","50796","83.32%","16,559","23,409",2356,"42,324",-6850,"-17.85%","-0.46%","288.78%","-4.42%","39.12%","55.31%","5.57%","1.44%",0,0,1,"20,158","23,517","606","44,281","45.52%","53.11%","1.37%","1.44%",0,2,84395,65237,83686,22.7,96.6,1,652,90.3,58909,6328,23,15005,9.3,90.3,3.3,53454,150.4
"317",317,"Juneau",2000,4813,47.1031513016246,4910,48.052456449403,495,4.8443922489724,97,0.949305147778425,"Rep","Bush",10218,48.0847058823529,21250,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0357142857142857,"ES&S","Some or no optical scanners","13820","84.92%","4,100","7,188",448,"11,736",-3088,"-34.32%","32.84%","157.47%","-0.77%","34.94%","61.25%","3.82%","0.40%",0,1,2,"6,242","5,411","174","11,827","52.78%","45.75%","1.47%","0.39%",1,2,26395,21010,26664,20.4,94.4,2.4,504,92,19330,1681,12.4,2605,11.5,38.3,7.1,45297,34.8
"318",318,"Kenosha",2000,32429,50.9017564237392,28891,45.3483809194933,2389,3.74986265676749,-3538,-5.55337550424586,"Dem","Gore",63709,51.2089060364922,124410,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","94152","80.53%","35,770","36,025",4030,"75,825",-255,"-20.28%","3.00%","282.72%","-6.27%","47.17%","47.51%","5.31%","2.58%",0,1,1,"44,867","34,977","1,053","80,897","55.46%","43.24%","1.30%","2.64%",1,2,168068,126891,166426,24.5,87.9,7.2,9136,77.2,97960,28931,23.2,29439,3.4,10.7,3.3,54930,611.9
"319",319,"Kewaunee",2000,4670,46.3109877032923,4883,48.4232447441491,531,5.26576755255851,213,2.1122570408568,"Rep","Bush",10084,63.6776963879768,15836,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly optical scanners","12568","85.47%","3,623","6,616",503,"10,742",-2993,"-29.69%","15.12%","267.15%","-2.67%","33.73%","61.59%","4.68%","0.36%",0,0,2,"5,153","5,747","137","11,037","46.69%","52.07%","1.24%","0.36%",0,1,20444,15865,20574,22.4,97.7,0.4,63,95.6,15167,698,13.5,2142,21.7,239,6.4,53588,60.1
"320",320,"La Crosse",2000,28455,51.2158246188736,24327,43.7858852751129,2777,4.99829010601343,-4128,-7.42993934376068,"Dem","Gore",55559,60.8645640480703,91283,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",1,"ES&S","Mostly optical scanners","77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8
"321",321,"Lafayette",2000,3710,51.0808205975492,3336,45.9314332920281,217,2.98774611042269,-374,-5.14938730552114,"Dem","Gore",7263,57.7161474888748,12584,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.0384615384615385,"ES&S","Some or no optical scanners","9273","81.98%","3,288","3,977",337,"7,602",-689,"-27.51%","20.01%","230.39%","-4.40%","43.25%","52.32%","4.43%","0.26%",0,1,2,"4,536","3,314","102","7,952","57.04%","41.68%","1.28%","0.26%",1,2,16853,12690,16836,24.7,97.9,0.4,51,94.8,12030,660,16.5,2094,18.2,237,5.1,49107,26.6
"322",322,"Langlade",2000,4199,43.1951445324555,5125,52.7209134862668,397,4.08394198127765,926,9.52576895381133,"Rep","Bush",9721,61.6932157136511,15757,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0526315789473684,"ES&S","Some or no optical scanners","11983","84.23%","3,260","6,436",397,"10,093",-3176,"-28.71%","10.66%","205.38%","-4.05%","32.30%","63.77%","3.93%","0.34%",0,0,2,"4,573","5,816","130","10,519","43.47%","55.29%","1.24%","0.34%",0,2,19410,15489,19977,20.2,96.3,0.7,108,94.9,14699,790,13.2,2045,18.6,135.6,6.6,42389,22.9
"323",323,"Lincoln",2000,6664,46.8010393988342,6727,47.2434861998736,848,5.95547440129222,63,0.442446801039402,"Rep","Bush",14239,62.9765590446705,22610,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","17121","85.06%","5,370","8,400",793,"14,563",-3030,"-29.00%","12.68%","300.51%","-4.29%","36.87%","57.68%","5.45%","0.49%",0,1,1,"7,563","7,455","198","15,216","49.70%","48.99%","1.30%","0.50%",1,1,28493,22766,28743,20.1,97.2,0.9,205,96,21855,911,14.5,3301,24,106.7,5.9,49021,32.7
"324",324,"Manitowoc",2000,17667,45.5053575108181,19358,49.8609107768391,1799,4.63373171234288,1691,4.35555326602102,"Rep","Bush",38824,61.1411203326037,63499,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.566666666666667,"ES&S","Some or no optical scanners","47634","83.95%","14,563","23,234",2194,"39,991",-8671,"-28.62%","7.54%","259.67%","-6.16%","36.42%","58.10%","5.49%","1.36%",0,0,2,"20,403","21,604","610","42,617","47.88%","50.69%","1.43%","1.39%",0,2,80160,63086,81442,21.3,94.8,0.7,442,91.8,57913,5173,18.7,11797,11.2,131.1,4.3,48881,138.3
"325",325,"Marathon",2000,26546,45.4757254942269,28883,49.4792202007743,2945,5.0450543049988,2337,4.00349470654744,"Rep","Bush",58374,57.2451261130506,101972,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly optical scanners","80465","85.56%","26,476","39,010",3363,"68,849",-12534,"-18.19%","6.54%","281.29%","-1.45%","38.46%","56.66%","4.88%","2.34%",0,0,2,"32,363","36,617","882","69,862","46.32%","52.41%","1.26%","2.28%",0,2,135780,103600,134063,23.7,91.8,0.8,829,89.6,92826,10774,22.2,22999,8.6,112,3.5,53363,86.8
"326",326,"Marinette",2000,8676,43.5520305205562,10535,52.8838913709151,710,3.56407810852869,1859,9.33186085035892,"Rep","Bush",19921,59.8336036523097,33294,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.08,"ES&S","Some or no optical scanners","24615","81.17%","6,243","12,995",741,"19,979",-6752,"-36.82%","22.37%","168.48%","-3.84%","31.25%","65.04%","3.71%","0.68%",0,0,2,"9,882","10,619","276","20,777","47.56%","51.11%","1.33%","0.68%",0,2,41298,33245,41749,19.5,97.2,0.4,133,95.9,31882,1363,13.6,4521,23.4,239.8,6.4,40490,29.8
"327",327,"Marquette",2000,3437,47.775924381429,3522,48.9574645537948,235,3.2666110647762,85,1.18154017236586,"Rep","Bush",7194,58.1803477557622,12365,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no optical scanners","9267","84.31%","2,808","4,712",293,"7,813",-1904,"-30.04%","18.04%","195.96%","-3.60%","35.94%","60.31%","3.75%","0.27%",0,1,2,"4,014","3,992","99","8,105","49.52%","49.25%","1.22%","0.26%",1,2,15050,12070,15404,19.8,97.3,0.6,72,94.5,11406,664,12.9,1557,17.2,157.5,6.8,46077,33.8
"328",328,"Menominee",2000,949,76.9667477696675,225,18.2481751824818,59,4.78507704785077,-724,-58.7185725871857,"Dem","Gore",1233,43.217665615142,2853,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","1911","66.93%","1,003","269",7,"1,279",734,"-15.79%","50.28%","0.00%","-7.12%","78.42%","21.03%","0.55%","0.04%",1,0,2,"1,191","179","7","1,377","86.49%","13.00%","0.51%","0.04%",1,2,4522,3030,4232,33,12.2,0.8,24,11.6,351,2678,15.8,479,0.1,14.5,5.3,33333,11.8
"329",329,"Milwaukee",2000,252329,58.202414096144,163491,37.7109681526606,17717,4.0866177511954,-88838,-20.4914459434835,"Dem","Gore",433537,60.6470141413689,714853,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926
"330",330,"Monroe",2000,7460,45.6688093051729,8217,50.3030303030303,658,4.02816039179676,757,4.63422099785736,"Rep","Bush",16335,48.8647581441264,33429,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.147058823529412,"ES&S","Some or no optical scanners","23177","84.37%","7,047","11,442",1065,"19,554",-4395,"-25.94%","18.26%","261.02%","0.35%","36.04%","58.51%","5.45%","0.66%",0,0,2,"9,515","9,675","295","19,485","48.83%","49.65%","1.51%","0.63%",0,2,45379,33762,44673,25.6,95,1.5,506,91.6,30926,2836,17.4,5875,10.9,61.1,4.7,49774,49.6
"331",331,"Oconto",2000,7260,43.7454808387563,8706,52.4584237165582,630,3.79609544468547,1446,8.71294287780188,"Rep","Bush",16596,56.2881562881563,29484,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.642857142857143,"ES&S","Some or no optical scanners","23184","85.94%","5,886","13,255",783,"19,924",-7369,"-33.60%","23.41%","209.49%","0.33%","29.54%","66.53%","3.93%","0.68%",0,0,2,"8,865","10,741","253","19,859","44.64%","54.09%","1.27%","0.65%",0,2,37417,29634,37660,20.8,96.9,0.3,89,95.6,28330,1304,14.9,4416,21.7,318.7,5.7,51615,37.7
"332",332,"Oneida",2000,8339,44.1427134614367,9512,50.3520194801757,1040,5.50526705838759,1173,6.20930601873908,"Rep","Bush",18891,63.9592361863489,29536,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.619047619047619,"ES&S","Some or no optical scanners","25116","82.96%","8,103","11,677",1057,"20,837",-3574,"-22.47%","6.96%","273.50%","-3.76%","38.89%","56.04%","5.07%","0.71%",0,0,2,"10,452","10,917","283","21,652","48.27%","50.42%","1.31%","0.71%",0,2,35563,29339,35998,17.5,96.6,0.5,147,95.5,28019,1320,23.6,6924,21.2,191,3.2,45759,32.3
"333",333,"Outagamie",2000,32735,43.2190858440495,39460,52.0979113305696,3547,4.6830028253809,6725,8.87882548652003,"Rep","Bush",75742,56.5534234301501,133930,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.67741935483871,"ES&S","Some or no optical scanners","109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2
"334",334,"Ozaukee",2000,15030,31.4757806119244,31155,65.2447069171326,1566,3.27951247094302,16125,33.7689263052083,"Rep","Bush",47751,71.8178946893471,66489,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","63515","84.02%","20,167","30,458",2743,"53,368",-10291,"5.26%","-15.58%","372.12%","-4.39%","37.79%","57.07%","5.14%","1.81%",0,0,1,"19,159","36,077","581","55,817","34.32%","64.63%","1.04%","1.82%",0,2,87470,68052,86395,22.2,95,1.5,1021,92.7,63084,4968,44.9,30555,12.7,61.8,1.2,75457,370.7
"335",335,"Pepin",2000,1854,50.6004366812227,1631,44.514192139738,179,4.8853711790393,-223,-6.08624454148471,"Dem","Gore",3664,63.3033863165169,5788,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no optical scanners","4324","86.63%","1,345","2,228",173,"3,746",-883,"-28.30%","24.19%","496.55%","1.27%","35.90%","59.48%","4.62%","0.13%",0,1,2,"1,876","1,794","29","3,699","50.72%","48.50%","0.78%","0.12%",1,2,7335,5692,7469,22.4,98.1,0.5,28,96.9,5516,176,17.1,973,31.3,193.8,4.8,47701,32.2
"336",336,"Pierce",2000,8559,47.6505957020376,8169,45.4793452844895,1234,6.87005901347289,-390,-2.17125041754816,"Dem","Gore",17962,56.0174645251832,32065,NA,NA,NA,NA,NA,NA,NA,NA,3,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.76,"ES&S","Mostly optical scanners","25044","84.21%","8,380","11,260",1449,"21,089",-2880,"-18.12%","8.30%","273.45%","0.33%","39.74%","53.39%","6.87%","0.72%",0,0,2,"10,235","10,397","388","21,020","48.69%","49.46%","1.85%","0.69%",0,2,40958,32152,41019,21.5,96.7,0.6,193,95.1,30577,1575,25.7,8263,19.4,158.5,2.9,59226,71.5
"337",337,"Polk",2000,8961,45.3446007489121,9557,48.3604898289647,1244,6.29490942212327,596,3.01588908005262,"Rep","Bush",19762,58.3362852757114,33876,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.285714285714286,"ES&S","Some or no optical scanners","26328","86.19%","7,568","13,864",1259,"22,691",-6296,"-24.87%","14.64%","210.10%","0.52%","33.35%","61.10%","5.55%","0.77%",0,0,2,"10,073","12,094","406","22,573","44.62%","53.58%","1.80%","0.74%",0,2,43437,33794,44205,22.2,96.9,0.3,101,95.6,32307,1487,19.3,6522,21.7,318.7,4.2,48538,48.4
"338",338,"Portage",2000,17942,53.1457345971564,13214,39.1409952606635,2604,7.71327014218009,-4728,-14.0047393364929,"Dem","Gore",33760,59.924029962015,56338,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Dem2016",NA,"Little turnout change 2016",0.407407407407407,"ES&S","Some or no optical scanners","46378","82.20%","18,524","17,310",2289,"38,123",1214,"-16.09%","4.18%","253.79%","-3.09%","48.59%","45.41%","6.00%","1.29%",1,0,1,"22,075","16,615","647","39,337","56.12%","42.24%","1.64%","1.28%",1,1,70482,56456,70019,19.9,94.7,0.7,395,92.2,52053,4404,27.5,15525,11.8,131.7,2.6,50996,87.4
"339",339,"Price",2000,3413,43.0390920554855,4136,52.156368221942,381,4.80453972257251,723,9.1172761664565,"Rep","Bush",7930,69.4091903719912,11425,NA,NA,NA,NA,NA,NA,NA,NA,3,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no optical scanners","8848","85.44%","2,671","4,562",327,"7,560",-1891,"-31.28%","17.46%","151.54%","-4.32%","35.33%","60.34%","4.33%","0.26%",0,1,2,"3,887","3,884","130","7,901","49.20%","49.16%","1.65%","0.26%",1,2,13675,11227,14159,17.9,96.8,0.5,56,95.5,10722,505,15.3,1718,21.2,191,5.5,42644,11.3
"340",340,"Racine",2000,41563,46.7709446913858,44014,49.5290609351263,3288,3.69999437348787,2451,2.75811624374051,"Rep","Bush",88865,60.2413313900281,147515,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly optical scanners","115618","81.02%","42,506","46,620",4552,"93,678",-4114,"-19.81%","-5.53%","351.14%","-9.37%","45.37%","49.77%","4.86%","3.18%",0,1,2,"53,008","49,347","1,009","103,364","51.28%","47.74%","0.98%","3.37%",1,2,195163,148129,195408,24.1,84.4,11.6,17183,73.5,108875,39254,23,34070,2.8,6.3,3.3,54090,587.7
