,MCD_FIPS,county,muni_county,democrat_votes.perc,republican_votes.perc,other_votes.perc,dem.change.perc,rep.change.perc,oth.change.perc,tch_prop,os_prop,paper_prop,counted_absent_prop,rejected_absent_prop,absentee_person_prop,sameday_reg_prop,turnout_reg_feb,votes.tot2016,inspector_prop,dem.perc2012,rep.perc2012,oth.perc2012,votes.tot2012,pct_hs,inspector_prop_2012,total_ballots,registrants,late_registrants,tch_prop_2012,os_prop_2012,paper_prop_2012,automark_prop_2012,total_ballots_2012,turnout_reg_2012,counted_absent_prop_2012,rejected_absent_prop_2012,absentee_person_prop_2012,registrants_2012,late_registrants_2012,sameday_reg_prop_2012,pop,inc_2015,unemp_rate,pct_graduate,coll_deg_plus25_2013,pct_white,pct_black,pct_latino,pct_male,age_med,house_size_ave,municipality_reprim,votes_rec_cruz_reprim,votes_rec_kasich_reprim,votes_rec_other_reprim,votes_rec_trump_reprim,votes_tot_reprim,votes_perc_cruz_reprim,votes_perc_kasich_reprim,votes_perc_other_reprim,votes_perc_trump_reprim,trump_prim_won_reprim,total_ballots_reprim,tch_prop_reprim,turnout_perc_reprim,sameday_reg_prop_reprim,counted_absent_prop_reprim,rejected_absent_prop_reprim,registrants_reprim,late_registrants_reprim,trump_vote_diff,tch_prop_reprim_diff,municipality_demprim,votes_rec_clinton_demprim,votes_rec_other_demprim,votes_rec_sanders_demprim,votes_tot_demprim,votes_perc_clinton_demprim,votes_perc_other_demprim,votes_perc_sanders_demprim,clinton_prim_won_demprim,total_ballots_demprim,tch_prop_demprim,turnout_perc_demprim,sameday_reg_prop_demprim,counted_absent_prop_demprim,rejected_absent_prop_demprim,registrants_demprim,late_registrants_demprim,Total.Voter.Reg_demprim,TotalTurnout_2016_demprim,clinton_vote_diff,tch_prop_demprim_diff,trump_prim_2012_vote_diff,clinton_prim_2012_vote_diff,tch_prop_2012_reprim_diff,tch_prop_2012_demprim_diff,tch_prop_2012_2016_diff,os_model_off,tch_bmd_model_off,tch_use_off,bmd_use_off,os_use_off,tch_model_off,bmd_model_off,tch_use_off_true,tch_model_off_full,demwinner,demwinner2012,muni.dense
1476,5500903425,BROWN,VILLAGE OF ASHWAUBENON BROWN,40.84461638,52.35332044,6.802063185,-6.361852853,0.893543081,5.468309772,0,1,0,0.37134036,0.000851698,0.81986532,0.08799162,0.894486239,9306,0.004471415,47.20646923,51.45977736,1.333753413,9522,31.8,0.004367266,9393,10501,0.035026083,0,1,0,0,9617,0.926314776,0.343558282,0.00041593,0.784946237,10382,0.034418218,0.11053343,17082,30691,5.662853928,25.83071396,25.83071396,90.20021075,1.64500644,2.3123756,49.54923311,41,2.26,VILLAGE OF ASHWAUBENON,1892,422,93,1506,3913,48.35164835,10.78456427,2.376693074,38.4870943,0,1451,0,0.141491955,0.004193077,0.147484493,0.004135079,10255,0.018607857,13.86622614,0,VILLAGE OF ASHWAUBENON,1279,9,1592,2880,44.40972222,0.3125,55.27777778,0,1451,0,0.141491955,0.004193077,0.147484493,0.004135079,10255,0.018607857,150152,84.91%,-3.565105846,0,-12.97268306,-2.796747007,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,513.5964395
1477,5507303550,MARATHON,VILLAGE OF ATHENS MARATHON,30.33088235,65.44117647,4.227941176,-11.95483193,8.488795518,3.466036415,0,0,1,0.112932605,0,0.870967742,0.087557604,0.843317972,544,0.007285974,42.28571429,56.95238095,0.761904762,525,37.6,0.011428571,549,651,0.021857923,0,1,0,0,525,0.777777778,0.112380952,0,0.677966102,675,0.001904762,0.074285714,1016,23980,2.393162393,14.28571429,14.28571429,99.60629921,0,9.05511811,49.60629921,41,2.32,VILLAGE OF ATHENS,112,14,8,114,248,45.16129032,5.64516129,3.225806452,45.96774194,1,95,0,0.1484375,0.0078125,0,0,640,0,19.47343454,0,VILLAGE OF ATHENS,47,1,71,119,39.49579832,0.840336134,59.66386555,0,95,0,0.1484375,0.0078125,0,0,640,0,80465,85.56%,-9.164915966,0,-10.98463902,-2.789915966,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,160.3132613
1478,5514103775,WOOD,VILLAGE OF AUBURNDALE WOOD,31.38461538,64.30769231,4.307692308,-12.24144694,9.066899107,3.174547832,0,1,0,0,0.021276596,0.428571429,0.084615385,0.843589744,325,0.009118541,43.62606232,55.2407932,1.133144476,353,39.2,0.008426966,329,390,0,0,1,0,0.064606742,356,0.849642005,0.087078652,0,0.290322581,419,0,0.095505618,626,26076,7.105263158,20.12195122,20.12195122,92.01277955,0,7.348242812,50.63897764,39.6,2.49,VILLAGE OF AUBURNDALE,97,10,8,53,168,57.73809524,5.952380952,4.761904762,31.54761905,0,47,0,0.120512821,0.002564103,0,0,390,0,32.76007326,0,VILLAGE OF AUBURNDALE,37,1,55,93,39.78494624,1.075268817,59.13978495,0,47,0,0.120512821,0.002564103,0,0,390,0,43433,86.83%,-8.400330852,0,-23.69317415,-3.841116086,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,116.6229059
1479,5504904025,IOWA,VILLAGE OF AVOCA IOWA,45.65217391,46.95652174,7.391304348,-28.26086957,21.26482213,6.996047431,0.793991416,0,0.206008584,0.060085837,0,0.714285714,0.084415584,0.756493506,230,0.021459227,73.91304348,25.6916996,0.395256917,253,35.7,0.01953125,233,308,0,0.80859375,0,0.19140625,0,256,0.937728938,0.04296875,0,0.454545455,273,0.12890625,0.1640625,595,18336,7.288629738,7.419354839,7.419354839,97.64705882,0,0.336134454,55.46218487,44.4,2.25,VILLAGE OF AVOCA,15,5,3,53,76,19.73684211,6.578947368,3.947368421,69.73684211,1,46,0.956521739,0.164285714,0.007142857,0.02173913,0,280,0,-22.78032037,-0.162530323,VILLAGE OF AVOCA,43,0,58,101,42.57425743,0,57.42574257,0,46,0.956521739,0.164285714,0.007142857,0.02173913,0,280,0,14415,84.10%,3.077916487,-0.162530323,44.0451425,-31.33878605,0.147927989,0.147927989,-0.014602334,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,93.77661005
1480,5504304250,GRANT,VILLAGE OF BAGLEY GRANT,43.29896907,47.42268041,9.278350515,-28.21265883,20.09709902,8.115559818,0.876923077,0,0.123076923,0.112820513,0,0,0.073732719,0.898617512,194,0.035897436,71.51162791,27.3255814,1.162790698,172,39.1,0.028901734,195,217,0.015384615,0.797687861,0,0.202312139,0,173,0.804651163,0.104046243,0.011560694,0,215,0,0.12716763,478,19386,6.837606838,4.102564103,4.102564103,96.23430962,0,0.418410042,50.20920502,54.7,2.48,VILLAGE OF BAGLEY,16,7,3,38,64,25,10.9375,4.6875,59.375,1,25,0.8,0.117370892,0,0.2,0.04,213,0,-11.95231959,0.076923077,VILLAGE OF BAGLEY,22,0,42,64,34.375,0,65.625,0,25,0.8,0.117370892,0,0.2,0.04,213,0,29547,81.40%,8.923969072,0.076923077,32.0494186,-37.13662791,0.002312139,0.002312139,0.079235216,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,230.278258
1481,5510904400,ST. CROIX,VILLAGE OF BALDWIN ST. CROIX,36.2221069,54.59263103,9.185262065,-9.509945105,2.190143752,7.319801353,0.00309119,0.99690881,0,0.246264812,0,0.85300207,0.174717833,0.876297968,1927,0.007212777,45.73205201,52.40248728,1.865460712,1769,28.5,0.005076142,1941,2215,0.005151984,0.183305133,0.816694867,0,0,1773,0.817050691,0.133671743,0.000564016,0.569037657,2170,0.012972363,0.169768754,3964,25256,2.892918826,11.11619396,11.11619396,96.3925328,0.176589304,3.077699294,48.10797175,34.7,2.34,VILLAGE OF BALDWIN,271,65,20,255,611,44.35351882,10.63829787,3.273322422,41.73486088,0,144,0,0.068571429,0.005238095,0.166666667,0.006944444,2100,0,12.85777015,0.00309119,VILLAGE OF BALDWIN,160,3,209,372,43.01075269,0.806451613,56.1827957,0,144,0,0.068571429,0.005238095,0.166666667,0.006944444,2100,0,55099,84.97%,-6.788645786,0.00309119,-10.6676264,-2.721299319,-0.183305133,-0.183305133,-0.180213942,Dominion (Premier)/Command Central-Accuvote-OS,Dominion (Sequoia)/Command Central-Edge,1,0,1,Dominion (Sequoia)/Command Central-Edge,NA,0,Dominion (Sequoia)/Command Central-Edge,0,0,493.3334086
1482,5509504475,POLK,VILLAGE OF BALSAM LAKE POLK,33.18077803,60.86956522,5.949656751,-15.30407045,11.73536608,3.56870437,0.830316742,0,0.169683258,0.108597285,0.002262443,0.708333333,0.080985915,0.778169014,437,0.011312217,48.48484848,49.13419913,2.380952381,462,39.2,0.004310345,442,568,0.029411765,0.797413793,0,0.202586207,0,464,0.786440678,0.096982759,0,0.304347826,590,0.025862069,0.107758621,781,23732,5.583756345,14.35079727,14.35079727,96.03072983,0.256081946,1.536491677,48.78361076,50,2.11,VILLAGE OF BALSAM LAKE,58,19,5,85,167,34.73053892,11.37724551,2.994011976,50.89820359,1,41,0.926829268,0.074681239,0,0.073170732,0,549,0,9.971361625,-0.096512526,VILLAGE OF BALSAM LAKE,43,0,63,106,40.56603774,0,59.43396226,0,41,0.926829268,0.074681239,0,0.073170732,0,549,0,26328,86.19%,-7.385259704,-0.096512526,1.764004459,-7.918810749,0.129415475,0.129415475,0.032902949,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,88.08562033
1483,5506304550,LA CROSSE,VILLAGE OF BANGOR LA CROSSE,46.00811908,47.76725304,6.224627876,-10.05657095,5.044881077,5.01168987,0,0,0.002680965,0.068364611,0,0.68627451,0.112028302,0.879716981,739,0.006702413,56.06469003,42.72237197,1.212938005,742,28.4,0.00669344,746,848,0.016085791,0,1,0,0,747,0.909866017,0.104417671,0,0.736842105,821,0.017402945,0.112449799,1435,27090,3.477218225,18.78453039,18.78453039,98.32752613,0.696864111,2.648083624,47.59581882,37.8,2.44,VILLAGE OF BANGOR,90,43,9,90,232,38.79310345,18.53448276,3.879310345,38.79310345,0,310,0,0.367734282,0.016607355,0,0,843,0.006451613,8.974149596,0,VILLAGE OF BANGOR,109,1,177,287,37.97909408,0.348432056,61.67247387,0,310,0,0.367734282,0.016607355,0,0,843,0.006451613,77583,80.93%,8.029025003,0,-3.929268519,-18.08559595,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,1,438.4920459
1484,5504904775,IOWA,VILLAGE OF BARNEVELD IOWA,58.68544601,33.64632238,7.668231612,-10.69566148,4.167495017,6.528166465,0,1,0,0.097026604,0.097026604,0.806451613,0.120786517,0.89747191,639,0.021909233,69.38110749,29.47882736,1.140065147,614,35.7,0.016286645,639,712,0.023474178,0,1,0,0,614,0.912332838,0.001628664,0.001628664,0.756410256,673,0.01465798,0.099348534,1276,28360,2.04638472,28.8184438,28.8184438,97.02194357,1.175548589,0.235109718,55.01567398,34.2,2.76,VILLAGE OF BARNEVELD,56,44,5,70,175,32,25.14285714,2.857142857,40,1,130,0,0.18922853,0.005822416,0.046153846,0,687,0.007692308,-6.353677621,0,VILLAGE OF BARNEVELD,96,0,157,253,37.94466403,0,62.05533597,0,130,0,0.18922853,0.005822416,0.046153846,0,687,0.007692308,14415,84.10%,20.74078198,0,10.52117264,-31.43644346,0,0,0,ES&S M100,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,256.6376418
1485,5509305325,PIERCE,VILLAGE OF BAY CITY PIERCE,32.03883495,62.62135922,5.339805825,-17.41768679,12.07788096,5.339805825,0.884057971,0.111111111,0.004830918,0.028985507,0,0.666666667,0.167381974,0.888412017,206,0.019323671,49.45652174,50.54347826,0,184,33.1,0.027027027,207,233,0.009661836,0.8,0.2,0,0,185,0.755102041,0.032432432,0,0,245,0,0.156756757,471,19071,4.672897196,9.677419355,9.677419355,91.71974522,3.184713376,1.910828025,51.38004246,37.6,2.2,VILLAGE OF BAY CITY,29,3,4,41,77,37.66233766,3.896103896,5.194805195,53.24675325,1,21,0.904761905,0.094594595,0,0,0,222,0,9.374605977,-0.020703934,VILLAGE OF BAY CITY,27,1,31,59,45.76271186,1.694915254,52.54237288,0,21,0.904761905,0.094594595,0,0,0,222,0,25044,84.21%,-13.72387691,-0.020703934,2.703274986,-3.693809875,0.104761905,0.104761905,0.084057971,Optech/Command Central- Eagle,Dominion (Sequoia)/Command Central-Edge,1,0,1,Dominion (Sequoia)/Command Central-Edge,NA,0,Dominion (Sequoia)/Command Central-Edge,0,0,282.9592399
1486,5507905450,MILWAUKEE,VILLAGE OF BAYSIDE MILWAUKEE,64.86486486,30.36153036,4.773604774,9.922902149,-13.88750235,3.964600201,0,1,0,0.541666667,0.00137741,0.832925337,0.091895149,0.874962338,2849,0.038567493,54.94196272,44.24903271,0.809004573,2843,28.6,0.04735376,2904,3319,0.027203857,0,1,0,0,2872,0.869775893,0.438022284,0.000348189,0.743939394,3302,0.026462396,0.039345404,4449,54181,2.795698925,57.40570377,57.40570377,89.16610474,2.539896606,2.719712295,47.9208811,45.2,2.48,VILLAGE OF BAYSIDE,422,306,18,218,964,43.77593361,31.74273859,1.867219917,22.61410788,0,850,0,0.272261371,0.015695067,0.105882353,0,3122,0.012941176,7.747422478,0,VILLAGE OF BAYSIDE,801,1,500,1302,61.52073733,0.076804916,38.40245776,1,850,0,0.272261371,0.015695067,0.105882353,0,3122,0.012941176,"561,965",77.40%,3.344127538,0,-21.63492483,6.578774612,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,748.9087541
1487,5508905450,OZAUKEE,VILLAGE OF BAYSIDE OZAUKEE,56.09756098,34.14634146,9.756097561,0.675874229,-9.227152512,8.551278284,0,1,0,0.597560976,0,0.79245283,0.021052632,0.863157895,82,0.341463415,55.42168675,43.37349398,1.204819277,83,22.4,0.409638554,82,95,0.012195122,0,1,0,0,83,0.954022989,0.445783133,0,0.702702703,87,0,0.036144578,41,157676,0,75.6097561,75.6097561,100,0,0,43.90243902,57.1,1.78,VILLAGE OF BAYSIDE,15,12,0,4,31,48.38709677,38.70967742,0,12.90322581,0,33,0,0.35106383,0,0.212121212,0,94,0,21.24311566,0,VILLAGE OF BAYSIDE,23,0,9,32,71.875,0,28.125,1,33,0,0.35106383,0,0.212121212,0,94,0,63515,84.02%,-15.77743902,0,-30.47026817,16.45331325,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,174.6039961
1488,5508705575,OUTAGAMIE,VILLAGE OF BEAR CREEK OUTAGAMIE,36.11111111,59.02777778,4.861111111,-21.85990338,17.72342995,4.13647343,0.965034965,0,0.034965035,0.020979021,0,0,0.15483871,0.922580645,144,0.055944056,57.97101449,41.30434783,0.724637681,138,34,0.043478261,143,155,0,0.898550725,0,0.079710145,0,138,0.93877551,0.02173913,0,0,147,0,0.108695652,424,20102,1.034482759,2.469135802,2.469135802,70.99056604,0,38.91509434,52.12264151,33.7,2.81,VILLAGE OF BEAR CREEK,23,4,2,33,62,37.09677419,6.451612903,3.225806452,53.22580645,1,22,1,0.149659864,0,0,0,147,0,5.801971326,-0.034965035,VILLAGE OF BEAR CREEK,22,0,14,36,61.11111111,0,38.88888889,1,22,1,0.149659864,0,0,0,147,0,109491,86.91%,-25,-0.034965035,11.92145863,3.140096618,0.101449275,0.101449275,0.06648424,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,177.618454
1489,5508906150,OZAUKEE,VILLAGE OF BELGIUM OZAUKEE,27.65451664,65.45166403,6.893819334,-4.482768851,-1.163000561,5.645769412,0,1,0,0.187845304,0.000789266,0.74796748,0.115328467,0.924817518,1262,0.01183899,32.13728549,66.61466459,1.248049922,1282,22.4,0.009353079,1267,1370,0.023677979,0.317225253,0.682774747,0,0,1283,0.917083631,0.189399844,0,0.737704918,1399,0.014809041,0.088854248,2067,25435,3.544494721,24.54148472,24.54148472,96.61344944,0.145137881,11.61103048,49.97581035,37.6,2.73,VILLAGE OF BELGIUM,352,68,13,129,562,62.63345196,12.09964413,2.31316726,22.95373665,0,172,0,0.129811321,0.006792453,0.011627907,0,1325,0.011627907,42.49792737,0,VILLAGE OF BELGIUM,106,0,138,244,43.44262295,0,56.55737705,0,172,0,0.129811321,0.006792453,0.011627907,0,1325,0.011627907,63515,84.02%,-15.78810631,0,-43.66092793,11.30533746,-0.317225253,-0.317225253,-0.317225253,Dominion ImageCast Evolution,Dominion ImageCast Evolution,0,1,1,NA,Dominion ImageCast Evolution,0,aNone,0,0,370.3514981
1490,5502306225,CRAWFORD,VILLAGE OF BELL CENTER CRAWFORD,34.7826087,41.30434783,23.91304348,-30.60200669,8.612040134,21.98996656,0.804347826,0,0.195652174,0.065217391,0,0.666666667,0,0.821428571,46,0.065217391,65.38461538,32.69230769,1.923076923,52,42.9,0.056603774,46,56,0,0.735849057,0,0.264150943,0,53,0.828125,0.075471698,0,0.75,64,0,0.037735849,127,16848,2.53164557,16,16,96.8503937,3.149606299,0.787401575,52.75590551,43.8,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VILLAGE OF BELL CENTER,7,1,20,28,25,3.571428571,71.42857143,0,14,0.785714286,0.25,0,0,0,56,0,9238,83.11%,9.782608696,0.01863354,NA,-40.38461538,NA,0.049865229,0.068498769,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,8.760236061
1491,5502506300,DANE,VILLAGE OF BELLEVILLE DANE,65.99423631,29.01056676,4.995196926,-5.542050211,1.677861767,3.864188443,0,0.999043977,0,0.293499044,0,0.902912621,0.07925801,0.881956155,1041,0.015296367,71.53628652,27.332705,1.131008483,1061,19.4,0.011235955,1046,1186,0.026768642,0,0.997191011,0,0.00093633,1068,0.895973154,0.223782772,0,0.870833333,1192,0.02247191,0.088014981,2045,28248,3.261734288,21.61434978,21.61434978,95.99022005,0.97799511,0.244498778,47.72616137,33.2,2.61,VILLAGE OF BELLEVILLE,105,46,9,78,238,44.11764706,19.32773109,3.781512605,32.77310924,0,210,0,0.182291667,0.009548611,0.038095238,0,1152,0.019047619,-3.762542481,0,VILLAGE OF BELLEVILLE,188,0,319,507,37.08086785,0,62.91913215,0,210,0,0.182291667,0.009548611,0.038095238,0,1152,0.019047619,378210,80.57%,28.91336846,0,5.440404248,-34.45541867,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,476.4230271
1492,5504506300,GREEN,VILLAGE OF BELLEVILLE GREEN,57.87671233,33.21917808,8.904109589,-11.74786105,3.185048389,8.562812661,0,1,0,0.313993174,0,0.924731183,0.101190476,0.87202381,292,0.054607509,69.62457338,30.03412969,0.341296928,293,39.2,0.040955631,293,336,0.051194539,0,1,0,0,293,0.893292683,0.273037543,0,0.728395062,328,0.020477816,0.109215017,598,26832,1.591511936,17.86743516,17.86743516,96.98996656,0,6.35451505,54.51505017,29.6,2.85,VILLAGE OF BELLEVILLE,28,14,3,22,67,41.79104478,20.89552239,4.47761194,32.8358209,0,34,0,0.108626198,0.009584665,0.058823529,0,313,0,0.383357187,0,VILLAGE OF BELLEVILLE,34,0,83,117,29.05982906,0,70.94017094,0,34,0,0.108626198,0.009584665,0.058823529,0,313,0,21670,86.71%,28.81688327,0,2.801691203,-40.56474432,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1545.040048
1493,5500906350,BROWN,VILLAGE OF BELLEVUE BROWN,41.52998623,52.86089896,5.609114812,-5.334102742,0.487951851,4.846150891,0,1,0,0.446832298,0,0.89352238,0.098079413,0.86858006,7987,0.001987578,46.86408897,52.37294711,0.762963921,7733,31.8,0.001276487,8050,9268,0.038136646,0,1,0,0,7834,0.806880214,0.418177176,0.000510595,0.731818182,9709,0.033061016,0.106459025,15048,28772,3.418259023,26.27432255,26.27432255,87.83227007,0.332270069,8.878256247,49.68102073,37.4,2.36,VILLAGE OF BELLEVUE,1618,279,69,1144,3110,52.02572347,8.971061093,2.218649518,36.78456592,0,1049,0,0.124495609,0.006527415,0.112488084,0.001906578,8426,0.152526215,16.07633304,0,VILLAGE OF BELLEVUE,1020,8,1177,2205,46.2585034,0.362811791,53.37868481,0,1049,0,0.124495609,0.006527415,0.112488084,0.001906578,8426,0.152526215,150152,84.91%,-4.728517174,0,-15.58838119,-0.605585568,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,403.3755619
1494,5506506425,LAFAYETTE,VILLAGE OF BELMONT LAFAYETTE,44.61883408,47.98206278,7.399103139,-10.34805334,3.390451301,6.957602035,0.705752212,0,0.294247788,0.084070796,0,0.605263158,0.09039548,0.851224105,446,0.017699115,54.96688742,44.59161148,0.441501104,453,42.9,0.013157895,452,531,0.013274336,0.594298246,0,0.405701754,0,456,0.857142857,0.065789474,0,0.741935484,532,0.013157895,0.072368421,1007,22617,5.360134003,15.70576541,15.70576541,88.38133069,1.688182721,3.67428004,48.06355511,40.5,2.26,VILLAGE OF BELMONT,69,35,6,58,168,41.07142857,20.83333333,3.571428571,34.52380952,0,71,0.661971831,0.136801541,0.001926782,0.098591549,0,519,0,13.45825326,0.043780381,VILLAGE OF BELMONT,63,0,66,129,48.8372093,0,51.1627907,0,71,0.661971831,0.136801541,0.001926782,0.098591549,0,519,0,9273,81.98%,-4.218375222,0.043780381,-10.06780196,-6.129678115,0.067673585,0.067673585,0.111453967,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,448.6979629
1495,5506506825,LAFAYETTE,VILLAGE OF BENTON LAFAYETTE,51.62790698,44.18604651,4.186046512,-16.69105854,13.36708099,3.323977546,0.830232558,0,0.169767442,0.090697674,0,0.717948718,0.100719424,0.773381295,430,0.011627907,68.31896552,30.81896552,0.862068966,464,42.9,0.008583691,430,556,0.018604651,0.708154506,0,0.291845494,0,466,0.788494078,0.156652361,0.002145923,0.693333333,591,0.02360515,0.090128755,1030,24241,2.621722846,14.03162055,14.03162055,98.6407767,1.359223301,0,50.29126214,39.8,2.55,VILLAGE OF BENTON,52,22,7,45,126,41.26984127,17.46031746,5.555555556,35.71428571,0,72,0.944444444,0.133828996,0.003717472,0.027777778,0,538,0,8.471760797,-0.114211886,VILLAGE OF BENTON,99,1,59,159,62.26415094,0.628930818,37.10691824,1,72,0.944444444,0.133828996,0.003717472,0.027777778,0,538,0,9273,81.98%,-10.63624397,-0.114211886,4.895320197,-6.054814574,0.236289938,0.236289938,0.122078052,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,1,1,469.8425466
1496,5513307200,WAUKESHA,VILLAGE OF BIG BEND WAUKESHA,23.56020942,70.68062827,5.759162304,-6.389665263,2.384888924,4.004776339,0.016971279,0.981723238,0,0.14229765,0,0.87962963,0.082474227,0.877434135,764,0.011749347,29.94987469,68.29573935,1.754385965,798,24.5,0.01,766,873,0.010443864,0,1,0,0,800,0.925925926,0.14125,0,0.885964912,864,0.085,0.07875,1285,32851,4.829210836,20.51612903,20.51612903,96.0311284,0,0.93385214,49.72762646,43.9,2.62,VILLAGE OF BIG BEND,251,42,12,122,427,58.78220141,9.836065574,2.81030445,28.57142857,0,147,0,0.174170616,0.005924171,0.027210884,0,844,0,42.1091997,0.016971279,VILLAGE OF BIG BEND,71,0,74,145,48.96551724,0,51.03448276,0,147,0,0.174170616,0.005924171,0.027210884,0,844,0,274401,86.10%,-25.40530782,0.016971279,-39.72431078,19.01564255,0,0,0.016971279,ES&S DS200,ES&S ExpressVote,0,1,1,NA,ES&S ExpressVote,0,aNone,0,0,149.3104998
1497,5513507250,WAUPACA,VILLAGE OF BIG FALLS WAUPACA,24.3902439,68.29268293,7.317073171,-20.3465982,13.02952503,7.317073171,0.829268293,0,0.170731707,0.024390244,0,0,0.057692308,0.788461538,41,0.170731707,44.73684211,55.26315789,0,38,44,0.12195122,41,52,0,0.658536585,0,0.341463415,0,41,0.694915254,0.073170732,0,0,59,0,0.073170732,71,23596,23.52941176,0,0,100,0,0,71.83098592,67.8,1.58,VILLAGE OF BIG FALLS,6,3,0,12,21,28.57142857,14.28571429,0,57.14285714,1,15,0.866666667,0.272727273,0.018181818,0,0,55,0,11.14982578,-0.037398374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.879699248,NA,0.208130081,NA,0.170731707,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,54.66999619
1498,5512907550,WASHBURN,VILLAGE OF BIRCHWOOD WASHBURN,31.39013453,61.43497758,7.174887892,-19.94915119,14.55997758,5.389173607,0.919282511,0,0.080717489,0.071748879,0,0.5625,0.102272727,0.84469697,223,0.031390135,51.33928571,46.875,1.785714286,224,38.7,0.026431718,223,264,0.004484305,0.898678414,0,0.101321586,0,227,0.769491525,0.0969163,0,0.227272727,295,0.022026432,0.088105727,466,20585,7.4204947,17.22689076,17.22689076,94.20600858,0,2.575107296,51.50214592,48.1,1.94,VILLAGE OF BIRCHWOOD,36,6,3,58,103,34.95145631,5.825242718,2.912621359,56.31067961,1,26,0.807692308,0.108333333,0.004166667,0.192307692,0,240,0,5.124297967,0.111590204,VILLAGE OF BIRCHWOOD,21,2,32,55,38.18181818,3.636363636,58.18181818,0,26,0.807692308,0.108333333,0.004166667,0.192307692,0,240,0,10869,83.35%,-6.791683653,0.111590204,9.435679612,-13.15746753,-0.090986106,-0.090986106,0.020604097,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,144.3923074
1499,5511507600,SHAWANO,VILLAGE OF BIRNAMWOOD SHAWANO,37.14285714,58.0952381,4.761904762,-10.73593074,8.398268398,2.337662338,0.934579439,0,0.065420561,0.040498442,0,0,0.17032967,0.881868132,315,0.018691589,47.87878788,49.6969697,2.424242424,330,45.4,0.026706231,321,364,0.012461059,0.910979228,0,0.089020772,0,337,0.82195122,0.065281899,0,0.272727273,410,0.023738872,0.12462908,869,18068,6.951871658,5.732484076,5.732484076,95.05178366,0,0,44.18872267,44.1,2.6,VILLAGE OF BIRNAMWOOD,55,5,2,56,118,46.61016949,4.237288136,1.694915254,47.45762712,1,34,0.970588235,0.09631728,0.002832861,0,0,353,0,10.63761098,-0.036008796,VILLAGE OF BIRNAMWOOD,41,0,55,96,42.70833333,0,57.29166667,0,34,0.970588235,0.09631728,0.002832861,0,0,353,0,23630,83.36%,-5.56547619,-0.036008796,-2.239342578,-5.170454545,0.059609007,0.059609007,0.023600211,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,156.5069127
