CountyName,MunicipalityName,ReportingUnitText,Congressional,SenateDistrict,AssemblyDistrict,MITT ROMNEY/PAUL RYAN,BARACK OBAMA/JOE BIDEN,VIRGIL GOODE/JIM CLYMER,GARY JOHNSON/JAMES P. GRAY,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",JERRY WHITE/PHYLLIS SCHERRER,JILL STEIN/BEN MANSKI,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),Scattering
IRON ,TOWN OF OMA,TOWN OF OMA Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,130,92,0,0,0,0,2,0,0,1
IRON ,TOWN OF PENCE,TOWN OF PENCE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,59,58,1,1,1,1,0,0,0,0
IRON ,TOWN OF SAXON,TOWN OF SAXON Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,96,108,0,3,1,0,0,0,0,0
IRON ,TOWN OF SHERMAN,TOWN OF SHERMAN Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,131,91,0,1,0,0,0,0,0,0
JACKSON ,CITY OF BLACK RIVER FALLS,CITY OF BLACK RIVER FALLS Wards 1-4,Congressional - District 3,State Senate - District 31,Assembly - District 92,621,956,3,5,0,2,7,0,0,3
JACKSON ,TOWN OF ADAMS,TOWN OF ADAMS WARDS 1-3,Congressional - District 3,State Senate - District 31,Assembly - District 92,383,417,1,1,0,1,0,0,0,0
JACKSON ,TOWN OF ALBION,TOWN OF ALBION WARDS 1-4,Congressional - District 3,State Senate - District 31,Assembly - District 92,255,337,0,3,0,0,1,0,0,2
JACKSON ,TOWN OF ALMA,TOWN OF ALMA Wards 1 & 4,Congressional - District 7,State Senate - District 31,Assembly - District 92,83,79,1,2,2,0,0,0,0,0
JACKSON ,TOWN OF ALMA,"TOWN OF ALMA Wards 2,3 & 5",Congressional - District 3,State Senate - District 31,Assembly - District 92,186,145,0,2,0,0,0,0,0,0
JACKSON ,TOWN OF BEAR BLUFF,TOWN OF BEAR BLUFF WARD 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,67,14,0,2,0,0,0,0,0,2
JACKSON ,TOWN OF BROCKWAY,TOWN OF BROCKWAY WARDS 1-6,Congressional - District 3,State Senate - District 31,Assembly - District 92,226,563,1,3,0,0,1,0,0,3
JACKSON ,TOWN OF CITY POINT,TOWN OF CITY POINT WARD 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,47,63,0,0,0,0,0,0,0,0
JACKSON ,TOWN OF CLEVELAND,TOWN OF CLEVELAND WARD 1,Congressional - District 7,State Senate - District 23,Assembly - District 68,125,104,0,0,0,0,2,0,0,1
JACKSON ,TOWN OF CURRAN,TOWN OF CURRAN WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,50,94,1,0,0,0,0,0,0,3
JACKSON ,TOWN OF FRANKLIN,TOWN OF FRANKLIN WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,50,143,0,2,0,0,2,0,0,2
JACKSON ,TOWN OF GARDEN VALLEY,TOWN OF GARDEN VALLEY WARD 1,Congressional - District 7,State Senate - District 31,Assembly - District 92,136,103,0,1,0,0,0,0,0,2
JACKSON ,TOWN OF GARFIELD,TOWN OF GARFIELD WARD 1,Congressional - District 3,State Senate - District 23,Assembly - District 68,156,154,5,7,0,0,0,0,0,1
JACKSON ,TOWN OF HIXTON,TOWN OF HIXTON WARDS 1 & 2,Congressional - District 3,State Senate - District 31,Assembly - District 92,156,168,2,2,0,0,0,0,0,0
JACKSON ,TOWN OF IRVING,TOWN OF IRVING WARDS 1-3,Congressional - District 3,State Senate - District 31,Assembly - District 92,143,220,0,2,0,0,0,0,0,0
JACKSON ,TOWN OF KNAPP,TOWN OF KNAPP WARD 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,100,56,1,0,0,0,2,0,0,0
JACKSON ,TOWN OF KOMENSKY,TOWN OF KOMENSKY WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,18,122,0,0,0,0,0,0,0,0
JACKSON ,TOWN OF MANCHESTER,TOWN OF MANCHESTER WARD 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,183,183,0,4,0,1,0,0,0,0
JACKSON ,TOWN OF MELROSE,TOWN OF MELROSE WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,116,103,0,1,0,0,1,0,0,0
JACKSON ,TOWN OF MILLSTON,TOWN OF MILLSTON WARD 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,51,49,0,0,1,0,0,0,0,0
JACKSON ,TOWN OF NORTH BEND,TOWN OF NORTH BEND WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,90,169,0,1,0,0,1,0,0,0
JACKSON ,TOWN OF NORTHFIELD,TOWN OF NORTHFIELD WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,160,170,2,2,0,0,0,0,0,1
JACKSON ,TOWN OF SPRINGFIELD,TOWN OF SPRINGFIELD WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,101,134,0,4,0,0,0,0,0,0
JACKSON ,VILLAGE OF ALMA CENTER,VILLAGE OF ALMA CENTER WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,94,138,0,2,0,0,0,0,0,1
JACKSON ,VILLAGE OF HIXTON,VILLAGE OF HIXTON WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,88,137,0,0,0,0,0,0,0,0
JACKSON ,VILLAGE OF MELROSE,VILLAGE OF MELROSE WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,94,165,0,0,0,0,2,0,0,0
JACKSON ,VILLAGE OF MERRILLAN,VILLAGE OF MERRILLAN WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,71,171,0,1,1,0,1,0,0,0
JACKSON ,VILLAGE OF TAYLOR,VILLAGE OF TAYLOR WARD 1,Congressional - District 3,State Senate - District 31,Assembly - District 92,50,141,0,1,0,0,1,0,0,0
JEFFERSON ,CITY OF FORT ATKINSON,CITY OF FORT ATKINSON WARDS 1-3,Congressional - District 5,State Senate - District 11,Assembly - District 33,979,1197,4,19,0,0,3,0,0,7
JEFFERSON ,CITY OF FORT ATKINSON,CITY OF FORT ATKINSON WARDS 4-6,Congressional - District 5,State Senate - District 11,Assembly - District 33,797,1037,5,17,0,0,5,0,0,10
JEFFERSON ,CITY OF FORT ATKINSON,CITY OF FORT ATKINSON WARDS 7-9,Congressional - District 5,State Senate - District 11,Assembly - District 33,886,1187,1,12,0,0,8,0,0,5
JEFFERSON ,CITY OF JEFFERSON,CITY OF JEFFERSON WARDS 1-10,Congressional - District 5,State Senate - District 11,Assembly - District 33,1590,1946,16,23,0,1,11,0,0,9
JEFFERSON ,CITY OF LAKE MILLS,CITY OF LAKE MILLS Wards 1-8,Congressional - District 5,State Senate - District 13,Assembly - District 38,1448,1841,4,28,0,0,6,0,0,5
JEFFERSON ,CITY OF WATERLOO,CITY OF WATERLOO Wards 1-5,Congressional - District 5,State Senate - District 13,Assembly - District 37,693,926,0,0,0,2,2,0,0,2
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Ward 8,Congressional - District 5,State Senate - District 13,Assembly - District 37,175,189,0,6,0,0,0,0,0,1
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 11 - 12,Congressional - District 5,State Senate - District 13,Assembly - District 37,659,478,7,11,0,0,3,0,0,5
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 13 - 14,Congressional - District 5,State Senate - District 13,Assembly - District 37,689,548,2,11,0,0,3,0,0,2
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 15 -16,Congressional - District 5,State Senate - District 13,Assembly - District 37,739,606,2,9,0,0,1,0,0,0
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 17- 18,Congressional - District 5,State Senate - District 13,Assembly - District 37,973,604,1,13,0,0,3,0,0,2
JEFFERSON ,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 9 - 10,Congressional - District 5,State Senate - District 13,Assembly - District 37,897,426,2,16,0,0,4,0,0,4
JEFFERSON ,CITY OF WHITEWATER,CITY OF WHITEWATER WARD 12,Congressional - District 5,State Senate - District 15,Assembly - District 43,340,433,0,7,1,0,3,0,0,3
JEFFERSON ,CITY OF WHITEWATER,"CITY OF WHITEWATER WARDS 10, 11",Congressional - District 5,State Senate - District 15,Assembly - District 43,228,297,2,2,0,3,0,0,0,1
JEFFERSON ,TOWN OF AZTALAN,TOWN OF AZTALAN Wards 1 - 2,Congressional - District 5,State Senate - District 13,Assembly - District 38,425,409,3,3,0,0,0,0,0,0
JEFFERSON ,TOWN OF COLD SPRING,TOWN OF COLD SPRING WARD 1,Congressional - District 5,State Senate - District 15,Assembly - District 43,286,175,1,7,0,0,1,0,0,1
JEFFERSON ,TOWN OF CONCORD,TOWN OF CONCORD Wards 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 38,810,432,0,8,0,0,1,0,0,0
JEFFERSON ,TOWN OF FARMINGTON,TOWN OF FARMINGTON Ward 1 - 2,Congressional - District 5,State Senate - District 13,Assembly - District 38,533,328,0,2,0,0,0,0,0,2
JEFFERSON ,TOWN OF HEBRON,TOWN OF HEBRON Wards 1-2,Congressional - District 5,State Senate - District 11,Assembly - District 33,387,253,1,5,0,0,3,0,0,2
JEFFERSON ,TOWN OF IXONIA,TOWN OF IXONIA WARDS 1-6,Congressional - District 5,State Senate - District 13,Assembly - District 37,1930,741,6,17,0,0,13,0,0,5
JEFFERSON ,TOWN OF JEFFERSON,TOWN OF JEFFERSON WARDS 1-3,Congressional - District 5,State Senate - District 11,Assembly - District 33,718,511,4,7,0,0,5,0,0,2
JEFFERSON ,TOWN OF KOSHKONONG,"TOWN OF KOSHKONONG WARDS 1, 6",Congressional - District 5,State Senate - District 11,Assembly - District 33,129,127,2,3,0,0,0,0,0,0
JEFFERSON ,TOWN OF KOSHKONONG,TOWN OF KOSHKONONG WARDS 2-5,Congressional - District 5,State Senate - District 15,Assembly - District 43,1042,845,4,12,0,0,3,0,0,1
JEFFERSON ,TOWN OF LAKE MILLS,TOWN OF LAKE MILLS Wards 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 38,633,647,3,4,0,0,5,0,0,2
JEFFERSON ,TOWN OF MILFORD,"TOWN OF MILFORD Wards 1,2",Congressional - District 5,State Senate - District 13,Assembly - District 38,349,273,5,4,0,0,3,0,0,1
JEFFERSON ,TOWN OF OAKLAND,TOWN OF OAKLAND Wards 1 - 4,Congressional - District 5,State Senate - District 11,Assembly - District 33,863,1033,4,6,0,0,6,0,0,4
JEFFERSON ,TOWN OF PALMYRA,TOWN OF PALMYRA Wards 1-2,Congressional - District 5,State Senate - District 11,Assembly - District 33,502,262,1,2,1,0,3,0,0,0
JEFFERSON ,TOWN OF SULLIVAN,TOWN OF SULLIVAN WARDS 1-3,Congressional - District 5,State Senate - District 11,Assembly - District 33,909,399,3,16,0,1,3,0,0,8
JEFFERSON ,TOWN OF SUMNER,TOWN OF SUMNER WARD 1,Congressional - District 5,State Senate - District 15,Assembly - District 43,269,253,0,2,0,0,0,0,0,0
JEFFERSON ,TOWN OF WATERLOO,TOWN OF WATERLOO WARD 1,Congressional - District 5,State Senate - District 13,Assembly - District 38,281,228,0,3,0,0,1,0,0,0
JEFFERSON ,TOWN OF WATERTOWN,"TOWN OF WATERTOWN Wards 1,2",Congressional - District 5,State Senate - District 13,Assembly - District 38,751,402,2,5,0,0,0,0,0,3
JEFFERSON ,VILLAGE OF CAMBRIDGE,VILLAGE OF CAMBRIDGE WARD 1,Congressional - District 5,State Senate - District 13,Assembly - District 38,14,28,0,0,0,0,0,0,0,0
JEFFERSON ,VILLAGE OF JOHNSON CREEK,VILLAGE OF JOHNSON CREEK WARDS 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 38,797,632,5,11,0,0,4,0,0,1
JEFFERSON ,VILLAGE OF LAC LA BELLE,VILLAGE OF LAC LA BELLE WARD 2,Congressional - District 5,State Senate - District 13,Assembly - District 38,0,0,0,0,0,0,0,0,0,0
JEFFERSON ,VILLAGE OF PALMYRA,VILLAGE OF PALMYRA Wards 1 & 2,Congressional - District 5,State Senate - District 11,Assembly - District 33,569,349,3,7,1,0,3,0,0,5
JEFFERSON ,VILLAGE OF SULLIVAN,VILLAGE OF SULLIVAN WARD 1,Congressional - District 5,State Senate - District 11,Assembly - District 33,227,116,0,5,0,0,0,0,0,1
JUNEAU ,CITY OF ELROY,CITY OF ELROY Wards 1-7,Congressional - District 3,State Senate - District 17,Assembly - District 50,220,362,2,6,0,0,4,0,0,7
JUNEAU ,CITY OF MAUSTON,CITY OF MAUSTON WARDS 1 - 7,Congressional - District 3,State Senate - District 17,Assembly - District 50,660,978,5,6,0,0,6,0,0,11
JUNEAU ,CITY OF NEW LISBON,CITY OF NEW LISBON WARDS 1-7,Congressional - District 3,State Senate - District 17,Assembly - District 50,290,311,0,5,0,0,3,0,0,0
JUNEAU ,CITY OF WISCONSIN DELLS,CITY OF WISCONSIN DELLS WARD 7,Congressional - District 3,State Senate - District 14,Assembly - District 41,0,0,0,0,0,0,0,0,0,0
JUNEAU ,TOWN OF ARMENIA,TOWN OF ARMENIA Ward 1,Congressional - District 7,State Senate - District 17,Assembly - District 50,173,171,0,3,1,0,3,0,0,0
JUNEAU ,TOWN OF CLEARFIELD,TOWN OF CLEARFIELD WARD 1,Congressional - District 7,State Senate - District 17,Assembly - District 50,152,148,1,2,0,1,2,0,0,0
JUNEAU ,TOWN OF CLEARFIELD,TOWN OF CLEARFIELD WARD 2,Congressional - District 3,State Senate - District 17,Assembly - District 50,36,38,0,0,0,0,0,0,0,0
JUNEAU ,TOWN OF CUTLER,TOWN OF CUTLER Ward 1,Congressional - District 7,State Senate - District 17,Assembly - District 50,91,95,2,2,0,0,1,0,0,1
JUNEAU ,TOWN OF FINLEY,TOWN OF FINLEY Ward 1,Congressional - District 7,State Senate - District 17,Assembly - District 50,36,13,1,0,0,0,0,0,0,0
JUNEAU ,TOWN OF FOUNTAIN,TOWN OF FOUNTAIN Wards 1 - 2,Congressional - District 3,State Senate - District 17,Assembly - District 50,150,148,0,1,0,0,0,0,0,1
JUNEAU ,TOWN OF GERMANTOWN,TOWN OF GERMANTOWN WARD 2,Congressional - District 7,State Senate - District 17,Assembly - District 50,153,180,1,2,0,0,1,0,0,0
JUNEAU ,TOWN OF GERMANTOWN,TOWN OF GERMANTOWN WARDS 1 & 3,Congressional - District 3,State Senate - District 17,Assembly - District 50,249,199,0,0,0,1,0,0,0,0
JUNEAU ,TOWN OF KILDARE,TOWN OF KILDARE Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,145,177,1,1,0,0,1,0,0,0
JUNEAU ,TOWN OF KINGSTON,TOWN OF KINGSTON Ward 1,Congressional - District 7,State Senate - District 17,Assembly - District 50,16,5,0,1,0,0,0,0,0,0
JUNEAU ,TOWN OF LEMONWEIR,TOWN OF LEMONWEIR Wards 1-4,Congressional - District 3,State Senate - District 17,Assembly - District 50,335,448,2,4,0,0,0,0,0,1
JUNEAU ,TOWN OF LINDINA,TOWN OF LINDINA Wards 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,187,222,0,2,0,0,0,0,0,1
JUNEAU ,TOWN OF LISBON,TOWN OF LISBON Ward 1-2,Congressional - District 3,State Senate - District 17,Assembly - District 50,207,235,0,0,0,0,3,0,0,1
JUNEAU ,TOWN OF LISBON,TOWN OF LISBON Ward 3,Congressional - District 7,State Senate - District 17,Assembly - District 50,0,1,0,2,0,0,0,0,0,0
JUNEAU ,TOWN OF LYNDON,TOWN OF LYNDON Wards 1 - 3,Congressional - District 3,State Senate - District 17,Assembly - District 50,246,380,0,3,0,0,2,0,0,3
JUNEAU ,TOWN OF MARION,TOWN OF MARION Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,135,114,0,4,0,0,0,0,0,0
JUNEAU ,TOWN OF NECEDAH,TOWN OF NECEDAH Wards 1-4,Congressional - District 7,State Senate - District 17,Assembly - District 50,634,455,1,14,1,0,2,0,0,5
JUNEAU ,TOWN OF ORANGE,TOWN OF ORANGE Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,141,132,1,0,0,0,0,0,0,0
