"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2012","other_votes.rec2012","votes.tot2012","republican_votes.rec2012","dem.perc2012","rep.perc2012","oth.perc2012","dem.change.num","rep.change.num","oth.change.num","dem.change.perc","rep.change.perc","oth.change.perc","demwinner","demwinner2012","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","MCD_FIPS"
"43","CITY OF APPLETON WINNEBAGO","CITY-OF-APPLETON-WARD-32-WINNEBAGO","CITY OF APPLETON WARD 32 WINNEBAGO","CITY OF APPLETON","WINNEBAGO",166,46.4985994397759,35,357,9.80392156862745,156,43.6974789915966,225,9,383,149,58.7467362924282,38.9033942558747,2.34986945169713,-59,7,26,-12.2481368526523,4.79408473572197,7.45405211693032,1,1,0,NA,NA,NA,0,NA,NA,NA,"5513902375"
"44","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-33-OUTAGAMIE","CITY OF APPLETON WARD 33 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",533,51.0536398467433,79,1044,7.56704980842912,432,41.3793103448276,595,37,1109,477,53.6519386834986,43.0117222723174,3.33633904418395,-62,-45,42,-2.59829883675535,-1.63241192748982,4.23071076424517,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"45","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-34-OUTAGAMIE","CITY OF APPLETON WARD 34 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",179,60.6779661016949,22,295,7.45762711864407,94,31.864406779661,204,6,301,91,67.7740863787375,30.2325581395349,1.99335548172757,-25,3,16,-7.09612027704262,1.63184864012613,5.46427163691649,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"46","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-35-OUTAGAMIE","CITY OF APPLETON WARD 35 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",430,45.9401709401709,69,936,7.37179487179487,437,46.6880341880342,535,16,1018,467,52.5540275049116,45.8742632612967,1.57170923379175,-105,-30,53,-6.61385656474066,0.813770926737526,5.80008563800312,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"47","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-36-OUTAGAMIE","CITY OF APPLETON WARD 36 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",558,47.1682163989856,81,1183,6.84699915469146,544,45.9847844463229,723,37,1330,570,54.3609022556391,42.8571428571429,2.78195488721805,-165,-26,44,-7.19268585665347,3.12764158918005,4.06504426747342,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"48","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-37-OUTAGAMIE","CITY OF APPLETON WARD 37 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",360,46.9973890339426,41,766,5.35248041775457,365,47.6501305483029,429,23,829,377,51.7490952955368,45.4764776839566,2.77442702050663,-69,-12,18,-4.75170626159424,2.17365286434629,2.57805339724793,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"49","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-38-OUTAGAMIE","CITY OF APPLETON WARD 38 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",526,39.6084337349398,72,1328,5.42168674698795,730,54.9698795180723,464,17,1193,712,38.8935456831517,59.6814752724225,1.42497904442582,62,18,55,0.714888051788037,-4.71159575435018,3.99670770256213,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"50","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-39-OUTAGAMIE","CITY OF APPLETON WARD 39 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",311,41.0290237467018,54,758,7.12401055408971,393,51.8469656992084,207,4,524,313,39.5038167938931,59.7328244274809,0.763358778625954,104,80,50,1.52520695280872,-7.88585872827247,6.36065177546376,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"51","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-4-OUTAGAMIE","CITY OF APPLETON WARD 4 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",337,41.6049382716049,57,810,7.03703703703704,416,51.358024691358,448,19,842,375,53.2066508313539,44.5368171021378,2.25653206650831,-111,41,38,-11.601712559749,6.82120758922026,4.78050497052872,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"52","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-40-OUTAGAMIE","CITY OF APPLETON WARD 40 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",6,37.5,0,16,0,10,62.5,4,0,15,11,26.6666666666667,73.3333333333333,0,2,-1,0,10.8333333333333,-10.8333333333333,0,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"53","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-41-OUTAGAMIE","CITY OF APPLETON WARD 41 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",45,33.0882352941176,10,136,7.35294117647059,81,59.5588235294118,19,0,105,86,18.0952380952381,81.9047619047619,0,26,-5,10,14.9929971988796,-22.3459383753501,7.35294117647059,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"54","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-42-OUTAGAMIE","CITY OF APPLETON WARD 42 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",411,46.6515323496027,50,881,5.67536889897843,420,47.6730987514188,477,17,905,411,52.707182320442,45.414364640884,1.87845303867403,-66,9,33,-6.05564997083927,2.25873411053487,3.7969158603044,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"55","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-43-OUTAGAMIE","CITY OF APPLETON WARD 43 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",389,49.1161616161616,67,792,8.45959595959596,336,42.4242424242424,444,18,844,382,52.60663507109,45.260663507109,2.13270142180095,-55,-46,49,-3.49047345492843,-2.83642108286659,6.32689453779501,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"56","CITY OF APPLETON CALUMET","CITY-OF-APPLETON-WARD-44-CALUMET","CITY OF APPLETON WARD 44 CALUMET","CITY OF APPLETON","CALUMET",484,44.3629697525206,84,1091,7.6993583868011,523,47.9376718606783,628,28,1158,502,54.2314335060449,43.3506044905009,2.41796200345423,-144,21,56,-9.86846375352427,4.58706737017742,5.28139638334687,0,1,0,NA,NA,NA,0,NA,NA,NA,"5501502375"
"57","CITY OF APPLETON CALUMET","CITY-OF-APPLETON-WARD-45-CALUMET","CITY OF APPLETON WARD 45 CALUMET","CITY OF APPLETON","CALUMET",613,48.7281399046105,81,1258,6.43879173290938,564,44.8330683624801,595,16,1321,710,45.0416351249054,53.7471612414837,1.2112036336109,18,-146,65,3.68650477970511,-8.9140928790036,5.22758809929848,1,0,0,NA,NA,NA,0,NA,NA,NA,"5501502375"
"58","CITY OF APPLETON CALUMET","CITY-OF-APPLETON-WARD-46-CALUMET","CITY OF APPLETON WARD 46 CALUMET","CITY OF APPLETON","CALUMET",45,47.3684210526316,3,95,3.15789473684211,47,49.4736842105263,40,0,98,58,40.8163265306122,59.1836734693878,0,5,-11,3,6.55209452201933,-9.70998925886144,3.15789473684211,0,0,0,NA,NA,NA,0,NA,NA,NA,"5501502375"
"59","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-48-OUTAGAMIE","CITY OF APPLETON WARD 48 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",79,55.6338028169014,13,142,9.15492957746479,50,35.2112676056338,106,3,159,50,66.6666666666667,31.4465408805031,1.88679245283019,-27,0,10,-11.0328638497652,3.76472672513066,7.2681371246346,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"60","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-49-OUTAGAMIE","CITY OF APPLETON WARD 49 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",42,47.7272727272727,6,88,6.81818181818182,40,45.4545454545455,53,1,101,47,52.4752475247525,46.5346534653465,0.99009900990099,-11,-7,5,-4.74797479747975,-1.08010801080108,5.82808280828083,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"61","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-5-OUTAGAMIE","CITY OF APPLETON WARD 5 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",0,0,0,4,0,4,100,0,0,4,4,0,100,0,0,0,0,0,0,0,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"62","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-50-OUTAGAMIE","CITY OF APPLETON WARD 50 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",74,54.014598540146,11,137,8.02919708029197,52,37.956204379562,79,5,143,59,55.2447552447552,41.2587412587413,3.4965034965035,-5,-7,6,-1.23015670460926,-3.30253687917922,4.53269358378847,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"63","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-51-OUTAGAMIE","CITY OF APPLETON WARD 51 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",501,55.6666666666667,68,900,7.55555555555556,331,36.7777777777778,538,15,939,386,57.2949946751864,41.1075612353568,1.59744408945687,-37,-55,53,-1.62832800851971,-4.32978345757898,5.95811146609869,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"64","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-52-OUTAGAMIE","CITY OF APPLETON WARD 52 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",52,50.9803921568627,3,102,2.94117647058824,47,46.078431372549,60,2,116,54,51.7241379310345,46.551724137931,1.72413793103448,-8,-7,1,-0.743745774171742,-0.473292765382013,1.21703853955375,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"65","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-53-OUTAGAMIE","CITY OF APPLETON WARD 53 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",12,80,1,15,6.66666666666667,2,13.3333333333333,16,0,24,8,66.6666666666667,33.3333333333333,0,-4,-6,1,13.3333333333333,-20,6.66666666666667,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"66","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-54-OUTAGAMIE","CITY OF APPLETON WARD 54 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",414,47.3142857142857,64,875,7.31428571428571,397,45.3714285714286,489,13,971,469,50.3604531410917,48.3007209062822,1.33882595262616,-75,-72,51,-3.04616742680594,-2.92929233485361,5.97545976165956,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"67","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-55-OUTAGAMIE","CITY OF APPLETON WARD 55 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",223,47.4468085106383,35,470,7.4468085106383,212,45.1063829787234,255,12,486,219,52.4691358024691,45.0617283950617,2.46913580246914,-32,-7,23,-5.02232729183083,0.044654583661675,4.97767270816916,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"68","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-56-OUTAGAMIE","CITY OF APPLETON WARD 56 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",0,0,0,1,0,1,100,0,0,1,1,0,100,0,0,0,0,0,0,0,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"69","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-57-OUTAGAMIE","CITY OF APPLETON WARD 57 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",12,70.5882352941177,0,17,0,5,29.4117647058824,1,0,2,1,50,50,0,11,4,0,20.5882352941177,-20.5882352941176,0,1,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"70","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-59-OUTAGAMIE","CITY OF APPLETON WARD 59 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",0,0,0,1,0,1,100,1,0,1,0,100,0,0,-1,1,0,-100,100,0,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"71","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-6-OUTAGAMIE","CITY OF APPLETON WARD 6 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",269,52.7450980392157,45,510,8.82352941176471,196,38.4313725490196,336,14,563,213,59.6802841918295,37.8330373001776,2.4866785079929,-67,-17,31,-6.93518615261379,0.598335248841991,6.33685090377181,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"72","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-7-OUTAGAMIE","CITY OF APPLETON WARD 7 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",483,46.7117988394584,80,1034,7.73694390715667,471,45.5512572533849,579,16,1133,538,51.1032656663725,47.4845542806708,1.41218005295675,-96,-67,64,-4.39146682691405,-1.93329702728587,6.32476385419992,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"73","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-8-OUTAGAMIE","CITY OF APPLETON WARD 8 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",900,82.3421774931382,53,1093,4.84903934126258,140,12.8087831655993,856,39,1121,226,76.3603925066905,20.1605709188225,3.47903657448706,44,-86,14,5.98178498644769,-7.35178775322321,1.37000276677552,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"74","CITY OF APPLETON OUTAGAMIE","CITY-OF-APPLETON-WARD-9-OUTAGAMIE","CITY OF APPLETON WARD 9 OUTAGAMIE","CITY OF APPLETON","OUTAGAMIE",425,49.0196078431373,59,867,6.80507497116494,383,44.1753171856978,474,20,865,371,54.7976878612717,42.8901734104046,2.3121387283237,-49,12,39,-5.77808001813442,1.28514377529318,4.49293624284124,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"75","CITY OF ARCADIA TREMPEALEAU","CITY-OF-ARCADIA-WARD-1-3-TREMPEALEAU","CITY OF ARCADIA WARDS 1-3 TREMPEALEAU","CITY OF ARCADIA","TREMPEALEAU",292,36.5914786967419,37,798,4.63659147869674,469,58.7719298245614,492,11,853,350,57.6787807737397,41.031652989449,1.28956623681125,-200,119,26,-21.0873020769979,17.7402768351124,3.34702524188549,0,1,1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",NA
"76","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-1-ASHL-","CITY OF ASHLAND WARD 1 ASHLAND","CITY OF ASHLAND","ASHLAND",213,44.7478991596639,25,476,5.25210084033613,238,50,231,1,450,218,51.3333333333333,48.4444444444444,0.222222222222222,-18,20,24,-6.58543417366946,1.55555555555556,5.02987861811391,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"77","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-10-ASHL-","CITY OF ASHLAND WARD 10 ASHLAND","CITY OF ASHLAND","ASHLAND",190,55.8823529411765,14,340,4.11764705882353,136,40,249,5,353,99,70.5382436260623,28.0453257790368,1.41643059490085,-59,37,9,-14.6558906848859,11.9546742209632,2.70121646392268,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"78","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-11-ASHL-","CITY OF ASHLAND WARD 11 ASHLAND","CITY OF ASHLAND","ASHLAND",200,52.3560209424084,31,382,8.1151832460733,151,39.5287958115183,286,2,394,106,72.5888324873096,26.9035532994924,0.50761421319797,-86,45,29,-20.2328115449013,12.6252425120259,7.60756903287533,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"79","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-2-ASHL-","CITY OF ASHLAND WARD 2 ASHLAND","CITY OF ASHLAND","ASHLAND",158,58.5185185185185,21,270,7.77777777777778,91,33.7037037037037,216,6,306,84,70.5882352941177,27.4509803921569,1.96078431372549,-58,7,15,-12.0697167755991,6.25272331154684,5.81699346405229,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"80","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-3-ASHL-","CITY OF ASHLAND WARD 3 ASHLAND","CITY OF ASHLAND","ASHLAND",201,62.8125,12,320,3.75,107,33.4375,213,8,321,100,66.3551401869159,31.1526479750779,2.49221183800623,-12,7,4,-3.54264018691588,2.28485202492212,1.25778816199377,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"81","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-4-ASHL-","CITY OF ASHLAND WARD 4 ASHLAND","CITY OF ASHLAND","ASHLAND",258,57.3333333333333,28,450,6.22222222222222,164,36.4444444444444,278,4,453,171,61.3686534216336,37.7483443708609,0.883002207505519,-20,-7,24,-4.03532008830022,-1.30389992641648,5.3392200147167,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"82","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-5-ASHL-","CITY OF ASHLAND WARD 5 ASHLAND","CITY OF ASHLAND","ASHLAND",271,68.4343434343434,25,396,6.31313131313131,100,25.2525252525253,289,2,401,110,72.069825436409,27.431421446384,0.498753117206983,-18,-10,23,-3.63548200206554,-2.17889619385879,5.81437819592433,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"83","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-6-ASHL-","CITY OF ASHLAND WARD 6 ASHLAND","CITY OF ASHLAND","ASHLAND",193,62.8664495114006,21,307,6.84039087947883,93,30.2931596091205,222,7,314,85,70.7006369426752,27.0700636942675,2.22929936305732,-29,8,14,-7.83418743127451,3.22309591485301,4.6110915164215,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"84","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-7-ASHL-","CITY OF ASHLAND WARD 7 ASHLAND","CITY OF ASHLAND","ASHLAND",303,63.6554621848739,57,476,11.9747899159664,116,24.3697478991597,288,30,412,94,69.9029126213592,22.8155339805825,7.28155339805825,15,22,27,-6.24745043648527,1.55421391857714,4.69323651790813,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"85","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-8-ASHL-","CITY OF ASHLAND WARD 8 ASHLAND","CITY OF ASHLAND","ASHLAND",184,57.3208722741433,31,321,9.65732087227414,106,33.0218068535826,228,6,345,111,66.0869565217391,32.1739130434783,1.73913043478261,-44,-5,25,-8.76608424759583,0.847893810104296,7.91819043749153,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"86","CITY OF ASHLAND ASHLAND","CITY-OF-ASHL-WARD-9-ASHL-","CITY OF ASHLAND WARD 9 ASHLAND","CITY OF ASHLAND","ASHLAND",175,60.9756097560976,24,287,8.36236933797909,88,30.6620209059233,241,7,310,62,77.741935483871,20,2.25806451612903,-66,26,17,-16.7663257277734,10.6620209059233,6.10430482185006,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"87","CITY OF AUGUSTA EAU CLAIRE","CITY-OF-AUGUSTA-WARD-1-5-EAU-CLAIRE","CITY OF AUGUSTA WARDS 1-5 EAU CLAIRE","CITY OF AUGUSTA","EAU CLAIRE",232,37.4193548387097,27,620,4.35483870967742,361,58.2258064516129,331,11,636,294,52.0440251572327,46.2264150943396,1.72955974842767,-99,67,16,-14.624670318523,11.9993913572733,2.62527896124975,0,1,1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",NA
"88","CITY OF BARABOO SAUK","CITY-OF-BARABOO-WARD-1-14-SAUK","CITY OF BARABOO WARD 1-14 SAUK","CITY OF BARABOO","SAUK",2901,51.4452917183898,377,5639,6.68558255009754,2361,41.8691257315127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"ES&S","ES&S DS200","ES&S ExpressVote",1,"ES&S","ES&S DS200","ES&S ExpressVote",NA
"89","CITY OF BARRON BARRON","CITY-OF-BARRON-WARD-1-7-BARRON","CITY OF BARRON WARD 1-7 BARRON","CITY OF BARRON","BARRON",506,37.4814814814815,87,1350,6.44444444444444,757,56.0740740740741,713,19,1380,648,51.6666666666667,46.9565217391304,1.3768115942029,-207,109,68,-14.1851851851852,9.11755233494364,5.06763285024155,0,1,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"90","CITY OF BAYFIELD BAYFIELD","CITY-OF-BAYFIELD-WARD-1-4-BAYFIELD","CITY OF BAYFIELD WARD 1-4 BAYFIELD","CITY OF BAYFIELD","BAYFIELD",253,73.121387283237,20,346,5.78034682080925,73,21.0982658959538,260,4,354,90,73.4463276836158,25.4237288135593,1.12994350282486,-7,-17,16,-0.324940400378821,-4.32546291760556,4.65040331798439,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"91","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-1-3-5-DODGE","CITY OF BEAVER DAM WARDS 1,3,5 DODGE","CITY OF BEAVER DAM","DODGE",757,50.4330446369087,92,1501,6.1292471685543,652,43.437708194537,999,17,1599,583,62.4765478424015,36.4602876797999,1.06316447779862,-242,69,75,-12.0435032054928,6.9774205147371,5.06608269075567,1,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"92","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-2-6-DODGE","CITY OF BEAVER DAM WARDS 2,6 DODGE","CITY OF BEAVER DAM","DODGE",479,43.5059037238874,77,1101,6.9936421435059,545,49.5004541326067,675,17,1122,430,60.1604278074866,38.3244206773619,1.51515151515152,-196,115,60,-16.6545240835993,11.1760334552449,5.47849062835439,0,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"93","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-4-10-DODGE","CITY OF BEAVER DAM WARDS 4,10 DODGE","CITY OF BEAVER DAM","DODGE",369,46.4735516372796,42,794,5.2896725440806,383,48.2367758186398,548,15,883,320,62.0611551528879,36.2400906002265,1.69875424688562,-179,63,27,-15.5876035156083,11.9966852184133,3.59091829719499,0,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"94","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-7-12-13-DODGE","CITY OF BEAVER DAM WARDS 7,12-13 DODGE","CITY OF BEAVER DAM","DODGE",708,47.6446837146703,100,1486,6.72947510094213,678,45.6258411843876,928,30,1498,540,61.9492656875834,36.0480640854473,2.00267022696929,-220,138,70,-14.3045819729132,9.57777709894035,4.72680487397283,1,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"95","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-8-14-DODGE","CITY OF BEAVER DAM WARDS 8,14 DODGE","CITY OF BEAVER DAM","DODGE",439,46.8017057569296,56,938,5.97014925373134,443,47.228144989339,577,10,973,386,59.3011305241521,39.6711202466598,1.02774922918808,-138,57,46,-12.4994247672225,7.55702474267921,4.94240002454326,0,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"96","CITY OF BEAVER DAM DODGE","CITY-OF-BEAVER-DAM-WARD-9-11-DODGE","CITY OF BEAVER DAM WARDS 9,11 DODGE","CITY OF BEAVER DAM","DODGE",647,47.8904515173945,83,1351,6.14359733530718,621,45.9659511472983,794,8,1457,655,54.4955387783116,44.955387783116,0.549073438572409,-147,-34,75,-6.60508726091708,1.01056336418231,5.59452389673477,1,1,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"97","CITY OF BELOIT ROCK","CITY-OF-BELOIT-WARD-1-ROCK","CITY OF BELOIT WARD 1 ROCK","CITY OF BELOIT","ROCK",207,56.0975609756098,20,369,5.42005420054201,142,38.4823848238482,273,3,408,132,66.9117647058823,32.3529411764706,0.735294117647059,-66,10,17,-10.8142037302726,6.12944364737765,4.68476008289495,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
