"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2008","other_votes.rec2008","votes.tot2008","republican_votes.rec2008","dem.perc2008","rep.perc2008","oth.perc2008","dem.change.2008.num","rep.change.2008.num","oth.change.2008.num","dem.change.2008.perc","rep.change.2008.perc","oth.change.2008.perc","demwinner","demwinner2008","county","municipality","reporting_unit"
"2675","TOWN OF SHERRY WOOD","TOWN-OF-SHERRY-WARD-1-WOOD","TOWN OF SHERRY WARD 1 WOOD","TOWN OF SHERRY","WOOD",134,31.3817330210773,22,427,5.15222482435597,271,63.4660421545668,247,7,431,177,57.3085846867749,41.0672853828306,1.62412993039443,-113,94,15,-25.9268516656977,22.3987567717361,3.52809489396154,0,1,"WOOD","TOWN OF SHERRY","TOWN OF SHERRY WARD 1 WOOD"
"2676","TOWN OF SHERWOOD CLARK","TOWN-OF-SHERWOOD-WARD-1-CLARK","TOWN OF SHERWOOD WARD 1 CLARK","TOWN OF SHERWOOD","CLARK",68,45.3333333333333,10,150,6.66666666666667,72,48,87,7,141,47,61.7021276595745,33.3333333333333,4.9645390070922,-19,25,3,-16.3687943262411,14.6666666666667,1.70212765957447,0,1,"CLARK","TOWN OF SHERWOOD","TOWN OF SHERWOOD WARD 1 CLARK"
"2677","TOWN OF SHIELDS DODGE","TOWN-OF-SHIELDS-WARD-1-DODGE","TOWN OF SHIELDS WARD 1 DODGE","TOWN OF SHIELDS","DODGE",99,28.695652173913,18,345,5.21739130434783,228,66.0869565217391,123,8,312,181,39.4230769230769,58.0128205128205,2.56410256410256,-24,47,10,-10.7274247491639,8.07413600891861,2.65328874024526,0,0,"DODGE","TOWN OF SHIELDS","TOWN OF SHIELDS WARD 1 DODGE"
"2678","TOWN OF SHIELDS MARQUETTE","TOWN-OF-SHIELDS-WARD-1-MARQUETTE","TOWN OF SHIELDS WARD 1 MARQUETTE","TOWN OF SHIELDS","MARQUETTE",106,33.0218068535826,13,321,4.04984423676012,202,62.9283489096573,147,3,325,175,45.2307692307692,53.8461538461538,0.923076923076923,-41,27,10,-12.2089623771867,9.08219506350347,3.1267673136832,0,0,"MARQUETTE","TOWN OF SHIELDS","TOWN OF SHIELDS WARD 1 MARQUETTE"
"2679","TOWN OF SHULLSBURG LAFAYETTE","TOWN-OF-SHULLSBURG-WARD-1-LAFAYETTE","TOWN OF SHULLSBURG WARD 1 LAFAYETTE","TOWN OF SHULLSBURG","LAFAYETTE",70,43.75,3,160,1.875,87,54.375,100,4,158,54,63.2911392405063,34.1772151898734,2.53164556962025,-30,33,-1,-19.5411392405063,20.1977848101266,-0.656645569620253,0,1,"LAFAYETTE","TOWN OF SHULLSBURG","TOWN OF SHULLSBURG WARD 1 LAFAYETTE"
"2680","TOWN OF SIGEL CHIPPEWA","TOWN-OF-SIGEL-WARD-1-2-CHIPPEWA","TOWN OF SIGEL WARDS 1-2 CHIPPEWA","TOWN OF SIGEL","CHIPPEWA",179,35.1669941060904,22,509,4.32220039292731,308,60.5108055009823,270,7,492,215,54.8780487804878,43.6991869918699,1.42276422764228,-91,93,15,-19.7110546743974,16.8116185091124,2.89943616528503,0,1,"CHIPPEWA","TOWN OF SIGEL","TOWN OF SIGEL WARDS 1-2 CHIPPEWA"
"2681","TOWN OF SIGEL WOOD","TOWN-OF-SIGEL-WARD-1-3-WOOD","TOWN OF SIGEL WARDS 1-3 WOOD","TOWN OF SIGEL","WOOD",213,36.2244897959184,35,588,5.95238095238095,340,57.8231292517007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WOOD","TOWN OF SIGEL","TOWN OF SIGEL WARDS 1-3 WOOD"
"2682","TOWN OF SILVER CLIFF MARINETTE","TOWN-OF-SILVER-CLIFF-WARD-1-MARINETTE","TOWN OF SILVER CLIFF WARD 1 MARINETTE","TOWN OF SILVER CLIFF","MARINETTE",95,29.1411042944785,15,326,4.60122699386503,216,66.2576687116564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"MARINETTE","TOWN OF SILVER CLIFF","TOWN OF SILVER CLIFF WARD 1 MARINETTE"
"2683","TOWN OF SIOUX CREEK BARRON","TOWN-OF-SIOUX-CREEK-WARD-1-BARRON","TOWN OF SIOUX CREEK WARD 1 BARRON","TOWN OF SIOUX CREEK","BARRON",94,31.9727891156463,16,294,5.4421768707483,184,62.5850340136054,155,8,331,168,46.8277945619335,50.7552870090634,2.41691842900302,-61,16,8,-14.8550054462873,11.829747004542,3.02525844174528,0,0,"BARRON","TOWN OF SIOUX CREEK","TOWN OF SIOUX CREEK WARD 1 BARRON"
"2684","TOWN OF SIREN BURNETT","TOWN-OF-SIREN-WARD-1-2-BURNETT","TOWN OF SIREN WARD 1-2 BURNETT","TOWN OF SIREN","BURNETT",156,29.7142857142857,20,525,3.80952380952381,349,66.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"BURNETT","TOWN OF SIREN","TOWN OF SIREN WARD 1-2 BURNETT"
"2685","TOWN OF SKANAWAN LINCOLN","TOWN-OF-SKANAWAN-WARD-1-LINCOLN","TOWN OF SKANAWAN WARD 1 LINCOLN","TOWN OF SKANAWAN","LINCOLN",82,33.0645161290323,27,248,10.8870967741935,139,56.0483870967742,147,7,246,92,59.7560975609756,37.3983739837398,2.84552845528455,-65,47,20,-26.6915814319433,18.6500131130343,8.041568318909,0,1,"LINCOLN","TOWN OF SKANAWAN","TOWN OF SKANAWAN WARD 1 LINCOLN"
"2686","TOWN OF SMELSER GRANT","TOWN-OF-SMELSER-WARD-1-2-GRANT","TOWN OF SMELSER WARDS 1-2 GRANT","TOWN OF SMELSER","GRANT",180,39.9113082039911,26,451,5.7649667405765,245,54.3237250554324,256,7,438,175,58.4474885844749,39.9543378995434,1.59817351598174,-76,70,19,-18.5361803804837,14.369387155889,4.16679322459476,0,1,"GRANT","TOWN OF SMELSER","TOWN OF SMELSER WARDS 1-2 GRANT"
"2687","TOWN OF SOLON SPRINGS DOUGLAS","TOWN-OF-SOLON-SPRINGS-WARD-1-3-DOUGLAS","TOWN OF SOLON SPRINGS WARDS 1-3 DOUGLAS","TOWN OF SOLON SPRINGS","DOUGLAS",229,38.0398671096345,37,602,6.14617940199336,336,55.8139534883721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"DOUGLAS","TOWN OF SOLON SPRINGS","TOWN OF SOLON SPRINGS WARDS 1-3 DOUGLAS"
"2688","TOWN OF SOMERS KENOSHA","TOWN-OF-SOMERS-WARD-1-KENOSHA","TOWN OF SOMERS WARD 1 KENOSHA","TOWN OF SOMERS","KENOSHA",15,50,0,30,0,15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"KENOSHA","TOWN OF SOMERS","TOWN OF SOMERS WARD 1 KENOSHA"
"2689","TOWN OF SOMERS KENOSHA","TOWN-OF-SOMERS-WARD-2-KENOSHA","TOWN OF SOMERS WARD 2 KENOSHA","TOWN OF SOMERS","KENOSHA",217,41.3333333333333,27,525,5.14285714285714,281,53.5238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"KENOSHA","TOWN OF SOMERS","TOWN OF SOMERS WARD 1 KENOSHA"
"2690","TOWN OF SOMERSET ST. CROIX","TOWN-OF-SOMERSET-WARD-1-6-ST.-CROIX","TOWN OF SOMERSET WARDS 1-6 ST. CROIX","TOWN OF SOMERSET","ST. CROIX",709,30.2603499786598,150,2343,6.40204865556978,1484,63.3376013657704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ST. CROIX","TOWN OF SOMERSET","TOWN OF SOMERSET WARDS 1-6 ST. CROIX"
"2691","TOWN OF SOMO LINCOLN","TOWN-OF-SOMO-WARD-1-LINCOLN","TOWN OF SOMO WARD 1 LINCOLN","TOWN OF SOMO","LINCOLN",14,20.2898550724638,8,69,11.5942028985507,47,68.1159420289855,39,1,70,30,55.7142857142857,42.8571428571429,1.42857142857143,-25,17,7,-35.4244306418219,25.2587991718427,10.1656314699793,0,1,"LINCOLN","TOWN OF SOMO","TOWN OF SOMO WARD 1 LINCOLN"
"2692","TOWN OF SOUTH FORK RUSK","TOWN-OF-SOUTH-FORK-WARD-1-RUSK","TOWN OF SOUTH FORK WARD 1 RUSK","TOWN OF SOUTH FORK","RUSK",18,26.0869565217391,4,69,5.79710144927536,47,68.1159420289855,41,2,74,31,55.4054054054054,41.8918918918919,2.7027027027027,-23,16,2,-29.3184488836663,26.2240501370936,3.09439874657266,0,1,"RUSK","TOWN OF SOUTH FORK","TOWN OF SOUTH FORK WARD 1 RUSK"
"2693","TOWN OF SOUTH LANCASTER GRANT","TOWN-OF-SOUTH-LANCASTER-WARD-1-3-GRANT","TOWN OF SOUTH LANCASTER WARDS 1-3 GRANT","TOWN OF SOUTH LANCASTER","GRANT",118,37.3417721518987,14,316,4.43037974683544,184,58.2278481012658,193,3,325,129,59.3846153846154,39.6923076923077,0.923076923076923,-75,55,11,-22.0428432327166,18.5355404089581,3.50730282375852,0,1,"GRANT","TOWN OF SOUTH LANCASTER","TOWN OF SOUTH LANCASTER WARDS 1-3 GRANT"
"2694","TOWN OF SPARTA MONROE","TOWN-OF-SPARTA-WARD-1-6-MONROE","TOWN OF SPARTA WARDS 1-6 MONROE","TOWN OF SPARTA","MONROE",567,36.2068965517241,95,1566,6.06641123882503,904,57.7266922094508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"MONROE","TOWN OF SPARTA","TOWN OF SPARTA WARDS 1-6 MONROE"
"2695","TOWN OF SPENCER MARATHON","TOWN-OF-SPENCER-WARD-1-2-MARATHON","TOWN OF SPENCER WARD 1-2 MARATHON","TOWN OF SPENCER","MARATHON",233,29.0523690773067,38,802,4.73815461346633,531,66.2094763092269,382,9,703,312,54.3385490753912,44.3812233285918,1.28022759601707,-149,219,29,-25.2861799980845,21.8282529806352,3.45792701744926,0,1,"MARATHON","TOWN OF SPENCER","TOWN OF SPENCER WARD 1-2 MARATHON"
"2696","TOWN OF SPIDER LAKE SAWYER","TOWN-OF-SPIDER-LAKE-WARD-1-SAWYER","TOWN OF SPIDER LAKE WARD 1 SAWYER","TOWN OF SPIDER LAKE","SAWYER",108,37.3702422145329,7,289,2.42214532871972,174,60.2076124567474,127,2,289,160,43.9446366782007,55.363321799308,0.69204152249135,-19,14,5,-6.57439446366782,4.84429065743944,1.73010380622837,0,0,"SAWYER","TOWN OF SPIDER LAKE","TOWN OF SPIDER LAKE WARD 1 SAWYER"
"2697","TOWN OF SPIRIT PRICE","TOWN-OF-SPIRIT-WARD-1-PRICE","TOWN OF SPIRIT WARD 1 PRICE","TOWN OF SPIRIT","PRICE",43,24.1573033707865,13,178,7.30337078651685,122,68.5393258426966,79,5,172,88,45.9302325581395,51.1627906976744,2.90697674418605,-36,34,8,-21.772929187353,17.3765351450222,4.39639404233081,0,0,"PRICE","TOWN OF SPIRIT","TOWN OF SPIRIT WARD 1 PRICE"
"2698","TOWN OF SPOONER WASHBURN","TOWN-OF-SPOONER-WARD-1-3-WASHBURN","TOWN OF SPOONER WARDS 1-3 WASHBURN","TOWN OF SPOONER","WASHBURN",159,35.5704697986577,24,447,5.36912751677852,264,59.0604026845638,199,6,419,214,47.4940334128878,51.0739856801909,1.43198090692124,-40,50,18,-11.9235636142301,7.98641700437284,3.93714660985728,0,0,"WASHBURN","TOWN OF SPOONER","TOWN OF SPOONER WARDS 1-3 WASHBURN"
"2699","TOWN OF SPRING BROOK DUNN","TOWN-OF-SPRING-BROOK-WARD-1-2-DUNN","TOWN OF SPRING BROOK WARD 1-2 DUNN","TOWN OF SPRING BROOK","DUNN",290,32.1864594894562,59,901,6.54827968923419,552,61.2652608213097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"DUNN","TOWN OF SPRING BROOK","TOWN OF SPRING BROOK WARD 1-2 DUNN"
"2700","TOWN OF SPRING GREEN SAUK","TOWN-OF-SPRING-GREEN-WARD-1-4-SAUK","TOWN OF SPRING GREEN WARDS 1-4 SAUK","TOWN OF SPRING GREEN","SAUK",493,49.6475327291037,49,993,4.93454179254783,451,45.4179254783484,692,15,1046,339,66.1567877629063,32.4091778202677,1.434034416826,-199,112,34,-16.5092550338026,13.0087476580808,3.50050737572183,1,1,"SAUK","TOWN OF SPRING GREEN","TOWN OF SPRING GREEN WARDS 1-4 SAUK"
"2701","TOWN OF SPRING GROVE GREEN","TOWN-OF-SPRING-GROVE-WARD-1-GREEN","TOWN OF SPRING GROVE WARD 1 GREEN","TOWN OF SPRING GROVE","GREEN",162,34.6895074946467,30,467,6.42398286937901,275,58.8865096359743,231,10,458,217,50.4366812227074,47.3799126637555,2.18340611353712,-69,58,20,-15.7471737280607,11.5065969722189,4.2405767558419,0,1,"GREEN","TOWN OF SPRING GROVE","TOWN OF SPRING GROVE WARD 1 GREEN"
"2702","TOWN OF SPRING LAKE PIERCE","TOWN-OF-SPRING-LAKE-WARD-1-2-PIERCE","TOWN OF SPRING LAKE WARD 1-2 PIERCE","TOWN OF SPRING LAKE","PIERCE",107,32.4242424242424,21,330,6.36363636363636,202,61.2121212121212,171,6,310,133,55.1612903225806,42.9032258064516,1.93548387096774,-64,69,15,-22.7370478983382,18.3088954056696,4.42815249266862,0,1,"PIERCE","TOWN OF SPRING LAKE","TOWN OF SPRING LAKE WARD 1-2 PIERCE"
"2703","TOWN OF SPRING PRAIRIE WALWORTH","TOWN-OF-SPRING-PRAIRIE-WARD-1-4-WALWORTH","TOWN OF SPRING PRAIRIE WARDS 1-4 WALWORTH","TOWN OF SPRING PRAIRIE","WALWORTH",319,23.5424354243542,82,1355,6.05166051660517,954,70.4059040590406,442,13,1256,801,35.1910828025478,63.7738853503185,1.03503184713376,-123,153,69,-11.6486473781935,6.63201870872212,5.01662866947141,0,0,"WALWORTH","TOWN OF SPRING PRAIRIE","TOWN OF SPRING PRAIRIE WARDS 1-4 WALWORTH"
"2704","TOWN OF SPRING VALLEY ROCK","TOWN-OF-SPRING-VALLEY-WARD-1-ROCK","TOWN OF SPRING VALLEY WARD 1 ROCK","TOWN OF SPRING VALLEY","ROCK",163,39.3719806763285,27,414,6.52173913043478,224,54.1062801932367,232,5,401,164,57.85536159601,40.8977556109726,1.24688279301746,-69,60,22,-18.4833809196815,13.2085245822641,5.27485633741733,0,1,"ROCK","TOWN OF SPRING VALLEY","TOWN OF SPRING VALLEY WARD 1 ROCK"
"2705","TOWN OF SPRINGBROOK WASHBURN","TOWN-OF-SPRINGBROOK-WARD-1-WASHBURN","TOWN OF SPRINGBROOK WARD 1 WASHBURN","TOWN OF SPRINGBROOK","WASHBURN",82,31.5384615384615,18,260,6.92307692307692,160,61.5384615384615,126,6,258,126,48.8372093023256,48.8372093023256,2.32558139534884,-44,34,12,-17.298747763864,12.701252236136,4.59749552772809,0,0,"WASHBURN","TOWN OF SPRINGBROOK","TOWN OF SPRINGBROOK WARD 1 WASHBURN"
"2706","TOWN OF SPRINGDALE DANE","TOWN-OF-SPRINGDALE-WARD-1-2-DANE","TOWN OF SPRINGDALE WARD 1-2 DANE","TOWN OF SPRINGDALE","DANE",684,55.3398058252427,97,1236,7.84789644012945,455,36.8122977346278,737,9,1176,430,62.6700680272109,36.5646258503401,0.76530612244898,-53,25,88,-7.33026220196817,0.247671884287698,7.08259031768047,1,1,"DANE","TOWN OF SPRINGDALE","TOWN OF SPRINGDALE WARD 1-2 DANE"
"2707","TOWN OF SPRINGFIELD DANE","TOWN-OF-SPRINGFIELD-WARD-1-3-DANE","TOWN OF SPRINGFIELD WARD 1-3 DANE","TOWN OF SPRINGFIELD","DANE",833,50.6382978723404,109,1645,6.62613981762918,703,42.7355623100304,960,15,1560,585,61.5384615384615,37.5,0.961538461538462,-127,118,94,-10.9001636661211,5.2355623100304,5.66460135609072,1,1,"DANE","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD WARD 1-3 DANE"
"2708","TOWN OF SPRINGFIELD JACKSON","TOWN-OF-SPRINGFIELD-WARD-1-JACKSON","TOWN OF SPRINGFIELD WARD 1 JACKSON","TOWN OF SPRINGFIELD","JACKSON",94,42.152466367713,15,223,6.72645739910314,114,51.1210762331839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JACKSON","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD WARD 1 JACKSON"
"2709","TOWN OF SPRINGFIELD MARQUETTE","TOWN-OF-SPRINGFIELD-WARD-1-MARQUETTE","TOWN OF SPRINGFIELD WARD 1 MARQUETTE","TOWN OF SPRINGFIELD","MARQUETTE",158,34.1991341991342,15,462,3.24675324675325,289,62.5541125541125,224,8,443,211,50.5643340857788,47.6297968397291,1.8058690744921,-66,78,7,-16.3651998866446,14.9243157143834,1.44088417226115,0,1,"MARQUETTE","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD WARD 1 MARQUETTE"
"2710","TOWN OF SPRINGFIELD ST. CROIX","TOWN-OF-SPRINGFIELD-WARD-1-ST.-CROIX","TOWN OF SPRINGFIELD WARD 1 ST. CROIX","TOWN OF SPRINGFIELD","ST. CROIX",148,29.4234592445328,38,503,7.55467196819085,317,63.0218687872763,253,12,485,220,52.1649484536083,45.360824742268,2.47422680412371,-105,97,26,-22.7414892090755,17.6610440450083,5.08044516406714,0,1,"ST. CROIX","TOWN OF SPRINGFIELD","TOWN OF SPRINGFIELD WARD 1 ST. CROIX"
"2711","TOWN OF SPRINGVALE FOND DU LAC","TOWN-OF-SPRINGVALE-WARD-1-FOND-DU-LAC","TOWN OF SPRINGVALE WARD 1 FOND DU LAC","TOWN OF SPRINGVALE","FOND DU LAC",91,23.3933161953728,16,389,4.11311053984576,282,72.4935732647815,139,12,379,228,36.6754617414248,60.1583113456464,3.16622691292876,-48,54,4,-13.2821455460521,12.335261919135,0.946883626916998,0,0,"FOND DU LAC","TOWN OF SPRINGVALE","TOWN OF SPRINGVALE WARD 1 FOND DU LAC"
"2712","TOWN OF SPRINGVALE COLUMBIA","TOWN-OF-SPRINGVALE-WARD-1-2-COLUMBIA","TOWN OF SPRINGVALE WARDS 1-2 COLUMBIA","TOWN OF SPRINGVALE","COLUMBIA",120,38.8349514563107,9,309,2.9126213592233,180,58.252427184466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"COLUMBIA","TOWN OF SPRINGVALE","TOWN OF SPRINGVALE WARDS 1-2 COLUMBIA"
"2713","TOWN OF SPRINGVILLE ADAMS","TOWN-OF-SPRINGVILLE-WARD-1-2-ADAMS","TOWN OF SPRINGVILLE WARD 1-2 ADAMS","TOWN OF SPRINGVILLE","ADAMS",211,32.5115562403698,24,649,3.6979969183359,414,63.7904468412943,308,11,559,240,55.0983899821109,42.9338103756708,1.96779964221825,-97,174,13,-22.5868337417411,20.8566364656235,1.73019727611765,0,1,"ADAMS","TOWN OF SPRINGVILLE","TOWN OF SPRINGVILLE WARD 1-2 ADAMS"
"2714","TOWN OF SPRINGWATER WAUSHARA","TOWN-OF-SPRINGWATER-WARD-1-2-WAUSHARA","TOWN OF SPRINGWATER WARD 1-2 WAUSHARA","TOWN OF SPRINGWATER","WAUSHARA",279,35.4060913705584,43,788,5.45685279187817,466,59.1370558375635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WAUSHARA","TOWN OF SPRINGWATER","TOWN OF SPRINGWATER WARD 1-2 WAUSHARA"
"2715","TOWN OF SPRUCE OCONTO","TOWN-OF-SPRUCE-WARD-1-2-OCONTO","TOWN OF SPRUCE WARD 1-2 OCONTO","TOWN OF SPRUCE","OCONTO",131,27.8723404255319,17,470,3.61702127659574,322,68.5106382978723,244,8,444,192,54.954954954955,43.2432432432432,1.8018018018018,-113,130,9,-27.082614529423,25.2673950546291,1.81521947479394,0,1,"OCONTO","TOWN OF SPRUCE","TOWN OF SPRUCE WARD 1-2 OCONTO"
"2716","TOWN OF ST. CROIX FALLS POLK","TOWN-OF-ST.-CROIX-FALLS-WARD-1-2-POLK","TOWN OF ST. CROIX FALLS WARDS 1-2 POLK","TOWN OF ST. CROIX FALLS","POLK",204,30.5389221556886,49,668,7.33532934131737,415,62.125748502994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"POLK","TOWN OF ST. CROIX FALLS","TOWN OF ST. CROIX FALLS WARDS 1-2 POLK"
"2717","TOWN OF ST. GERMAIN VILAS","TOWN-OF-ST.-GERMAIN-WARD-1-2-VILAS","TOWN OF ST. GERMAIN WARDS 1-2 VILAS","TOWN OF ST. GERMAIN","VILAS",420,31.987814166032,43,1313,3.27494287890328,850,64.7372429550647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"VILAS","TOWN OF ST. GERMAIN","TOWN OF ST. GERMAIN WARDS 1-2 VILAS"
"2718","TOWN OF ST. JOSEPH ST. CROIX","TOWN-OF-ST.-JOSEPH-WARD-1-6-ST.-CROIX","TOWN OF ST. JOSEPH WARD 1-6 ST. CROIX","TOWN OF ST. JOSEPH","ST. CROIX",908,37.0309951060359,169,2452,6.89233278955954,1375,56.0766721044046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ST. CROIX","TOWN OF ST. JOSEPH","TOWN OF ST. JOSEPH WARD 1-6 ST. CROIX"
"2719","TOWN OF ST. MARIE GREEN LAKE","TOWN-OF-ST.-MARIE-WARD-1-2-GREEN-LAKE","TOWN OF ST. MARIE WARDS 1-2 GREEN LAKE","TOWN OF ST. MARIE","GREEN LAKE",65,28.1385281385281,7,231,3.03030303030303,159,68.8311688311688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"GREEN LAKE","TOWN OF ST. MARIE","TOWN OF ST. MARIE WARDS 1-2 GREEN LAKE"
"2720","TOWN OF STANFOLD BARRON","TOWN-OF-STANFOLD-WARD-1-BARRON","TOWN OF STANFOLD WARD 1 BARRON","TOWN OF STANFOLD","BARRON",122,32.0209973753281,16,381,4.1994750656168,243,63.7795275590551,177,7,354,170,50,48.0225988700565,1.9774011299435,-55,73,9,-17.9790026246719,15.7569286889986,2.22207393567329,0,1,"BARRON","TOWN OF STANFOLD","TOWN OF STANFOLD WARD 1 BARRON"
"2721","TOWN OF STANLEY BARRON","TOWN-OF-STANLEY-WARD-1-4-BARRON","TOWN OF STANLEY WARD 1-4 BARRON","TOWN OF STANLEY","BARRON",407,30.9505703422053,74,1315,5.62737642585551,834,63.4220532319392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"BARRON","TOWN OF STANLEY","TOWN OF STANLEY WARD 1-4 BARRON"
"2722","TOWN OF STANTON DUNN","TOWN-OF-STANTON-WARD-1-DUNN","TOWN OF STANTON WARD 1 DUNN","TOWN OF STANTON","DUNN",117,27.0833333333333,18,432,4.16666666666667,297,68.75,190,10,399,199,47.6190476190476,49.874686716792,2.5062656641604,-73,98,8,-20.5357142857143,18.875313283208,1.66040100250627,0,0,"DUNN","TOWN OF STANTON","TOWN OF STANTON WARD 1 DUNN"
"2723","TOWN OF STANTON ST. CROIX","TOWN-OF-STANTON-WARD-1-ST.-CROIX","TOWN OF STANTON WARD 1 ST. CROIX","TOWN OF STANTON","ST. CROIX",172,33.8582677165354,33,508,6.49606299212598,303,59.6456692913386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ST. CROIX","TOWN OF STANTON","TOWN OF STANTON WARD 1 ST. CROIX"
"2724","TOWN OF STAR PRAIRIE ST. CROIX","TOWN-OF-STAR-PRAIRIE-WARD-1-6-ST.-CROIX","TOWN OF STAR PRAIRIE WARDS 1-6 ST. CROIX","TOWN OF STAR PRAIRIE","ST. CROIX",572,29.9163179916318,126,1912,6.58995815899582,1214,63.4937238493724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ST. CROIX","TOWN OF STAR PRAIRIE","TOWN OF STAR PRAIRIE WARDS 1-6 ST. CROIX"
"2725","TOWN OF STARK VERNON","TOWN-OF-STARK-WARD-1-2-VERNON","TOWN OF STARK WARD 1-2 VERNON","TOWN OF STARK","VERNON",92,44.0191387559809,17,209,8.13397129186603,100,47.8468899521531,115,5,193,73,59.5854922279793,37.8238341968912,2.59067357512953,-23,27,12,-15.5663534719984,10.0230557552619,5.54329771673649,0,1,"VERNON","TOWN OF STARK","TOWN OF STARK WARD 1-2 VERNON"
"2726","TOWN OF STELLA ONEIDA","TOWN-OF-STELLA-WARD-1-2-ONEIDA","TOWN OF STELLA WARDS 1-2 ONEIDA","TOWN OF STELLA","ONEIDA",156,41.4893617021277,20,376,5.31914893617021,200,53.1914893617021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ONEIDA","TOWN OF STELLA","TOWN OF STELLA WARDS 1-2 ONEIDA"
"2727","TOWN OF STEPHENSON MARINETTE","TOWN-OF-STEPHENSON-WARD-1-3-MARINETTE","TOWN OF STEPHENSON WARDS 1-3 MARINETTE","TOWN OF STEPHENSON","MARINETTE",367,32.6222222222222,26,1125,2.31111111111111,732,65.0666666666667,525,11,933,397,56.2700964630225,42.550911039657,1.17899249732047,-158,335,15,-23.6478742408003,22.5157556270096,1.13211861379064,0,1,"MARINETTE","TOWN OF STEPHENSON","TOWN OF STEPHENSON WARDS 1-3 MARINETTE"
"2728","TOWN OF STEPHENSON MARINETTE","TOWN-OF-STEPHENSON-WARD-4-5-MARINETTE","TOWN OF STEPHENSON WARDS 4-5 MARINETTE","TOWN OF STEPHENSON","MARINETTE",202,27.445652173913,26,736,3.53260869565217,508,69.0217391304348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"MARINETTE","TOWN OF STEPHENSON","TOWN OF STEPHENSON WARDS 1-3 MARINETTE"
"2729","TOWN OF STERLING POLK","TOWN-OF-STERLING-WARD-1-POLK","TOWN OF STERLING WARD 1 POLK","TOWN OF STERLING","POLK",95,28.1065088757396,22,338,6.50887573964497,221,65.3846153846154,158,8,350,184,45.1428571428571,52.5714285714286,2.28571428571429,-63,37,14,-17.0363482671175,12.8131868131868,4.22316145393069,0,0,"POLK","TOWN OF STERLING","TOWN OF STERLING WARD 1 POLK"
"2730","TOWN OF STERLING VERNON","TOWN-OF-STERLING-WARD-1-VERNON","TOWN OF STERLING WARD 1 VERNON","TOWN OF STERLING","VERNON",89,29.0849673202614,21,306,6.86274509803922,196,64.0522875816993,152,8,323,163,47.0588235294118,50.4643962848297,2.47678018575851,-63,33,13,-17.9738562091503,13.5878912968696,4.3859649122807,0,0,"VERNON","TOWN OF STERLING","TOWN OF STERLING WARD 1 VERNON"
"2731","TOWN OF STETTIN MARATHON","TOWN-OF-STETTIN-WARD-1-2-MARATHON","TOWN OF STETTIN WARD 1-2 MARATHON","TOWN OF STETTIN","MARATHON",368,31.4798973481608,61,1169,5.21813515825492,740,63.3019674935843,382,18,842,442,45.3681710213777,52.4940617577197,2.13776722090261,-14,298,43,-13.8882736732169,10.8079057358645,3.08036793735231,0,0,"MARATHON","TOWN OF STETTIN","TOWN OF STETTIN WARD 1-2 MARATHON"
